,position,num_mutations
7608,7748,7
7609,7749,241
7610,7750,12
7611,7751,18
7612,7752,7
7613,7753,15
7614,7754,14
7615,7755,23
7616,7756,138
7617,7757,14
7618,7758,28
7619,7759,22
7620,7760,27
7621,7761,35
7622,7762,8
7623,7763,2
7624,7764,483
7625,7765,440
7626,7766,42
7627,7767,76
7628,7768,78
7629,7769,13
7630,7770,24
7631,7771,47
7632,7772,68
7633,7773,0
7634,7774,6
7635,7775,7
7636,7776,2
7637,7777,48
7638,7778,1
7639,7779,1
7640,7780,12
7641,7781,9
7642,7782,27
7643,7783,47
7644,7784,0
7645,7785,13
7646,7786,23
7647,7787,21
7648,7788,52
7649,7789,26
7650,7790,40
7651,7791,21
7652,7792,7
7653,7793,10
7654,7794,25
7655,7795,9
7656,7796,6
7657,7797,30
7658,7798,270
7659,7799,2
7660,7800,84
7661,7801,4
7662,7802,2
7663,7803,5
7664,7804,23
7665,7806,0
7666,7807,8
7667,7808,2
7668,7809,21
7669,7810,9
7670,7811,26
7671,7812,12
7672,7813,36
7673,7814,24
7674,7815,87
7675,7816,28
7676,7817,72
7677,7818,7
7678,7819,88
7679,7820,24
7680,7821,26
7681,7822,25
7682,7823,48
7683,7824,18
7684,7825,18
7685,7826,14
7686,7827,0
7687,7828,3
7688,7829,44
7689,7830,9
7690,7831,25
7691,7832,1
7692,7833,13
7693,7834,394
7694,7835,9
7695,7836,11
7696,7837,24
7697,7838,18
7698,7839,4
7699,7840,106
7700,7841,8
7701,7842,4
7702,7843,168
7703,7844,98
7704,7845,1
7705,7846,16
7706,7847,8
7707,7848,10
7708,7849,8
7709,7850,32
7710,7851,317
7711,7852,6
7712,7853,1
7713,7854,17
7714,7855,56
7715,7856,1
7716,7857,65
7717,7858,64
7718,7859,8
7719,7860,72
7720,7861,10
7721,7862,0
7722,7863,46
7723,7864,18
7724,7865,45
7725,7866,11
7726,7867,8
7727,7868,3
7728,7869,366
7729,7870,29
7730,7871,6
7731,7872,1
7732,7873,21
7733,7874,42
7734,7875,25
7735,7876,4
7736,7877,27
7737,7878,10
7738,7879,1
7739,7880,13
7740,7881,71
7741,7882,7
7742,7883,9
7743,7884,2
7744,7885,3
7745,7886,32
7746,7887,3
7747,7888,13
7748,7889,15
7749,7890,1
7750,7891,3
7751,7892,3
7752,7893,0
7753,7894,5
7754,7895,3
7755,7896,5
7756,7897,18
7757,7898,14
7758,7899,7
7759,7900,6
7760,7901,2
7761,7902,3
7762,7903,24
7763,7904,0
7764,7905,37
7765,7906,15
7766,7907,1
7767,7908,1
7768,7909,17
7769,7910,1
7770,7911,15
7771,7912,26
7772,7913,0
7773,7914,1
7774,7915,14
7775,7916,2
7776,7917,7
7777,7918,27
7778,7919,41
7779,7920,1
7780,7921,21
7781,7922,8
7782,7923,47
7783,7924,13
7784,7925,27
7785,7926,356
7786,7927,12
7787,7928,0
7788,7929,17
7789,7930,24
7790,7931,18
7791,7932,78
7792,7933,21
7793,7934,19
7794,7935,24
7795,7936,298
7796,7937,2
7797,7938,1
7798,7939,27
7799,7940,8
7800,7941,0
7801,7942,14
7802,7943,0
7803,7944,0
7804,7945,362
7805,7946,1
7806,7947,3
7807,7948,124
7808,7949,7
7809,7950,1
7810,7951,11
7811,7952,0
7812,7953,0
7813,7954,67
7814,7955,50
7815,7956,0
7816,7957,14
7817,7958,22
7818,7959,2
7819,7960,52
7820,7961,2
7821,7962,4
7822,7963,14
7823,7964,1
7824,7965,1
7825,7966,9
7826,7967,83
7827,7968,5
7828,7969,10
7829,7970,4
7830,7971,11
7831,7972,4
7832,7973,48
7833,7974,1
7834,7975,31
7835,7976,14
7836,7977,0
7837,7978,7
7838,7979,45
7839,7980,0
7840,7981,60
7841,7982,8
7842,7983,1
7843,7984,99
7844,7985,6
7845,7986,11
7846,7987,57
7847,7988,21
7848,7989,12
7849,7990,29
7850,7991,11
7851,7992,0
7852,7993,10
7853,7994,17
7854,7995,3
7855,7996,36
7856,7997,1
7857,7998,32
7858,7999,22
7859,8000,9
7860,8001,55
7861,8002,7
7862,8003,51
7863,8004,10
7864,8005,26
7865,8006,15
7866,8007,2
7867,8008,11
7868,8009,10
7869,8010,33
7870,8011,13
7871,8012,13
7872,8013,12
7873,8014,20
7874,8015,11
7875,8016,339
7876,8017,241
7877,8018,21
7878,8019,15
7879,8020,30
7880,8021,32
7881,8023,18
7882,8024,17
7883,8025,103
7884,8027,46
7885,8028,4
7886,8029,2
7887,8030,0
7888,8031,180
7889,8032,24
7890,8033,7
7891,8034,1
7892,8035,6
7893,8036,4
7894,8037,1
7895,8038,10
7896,8039,25
7897,8040,53
7898,8041,24
7899,8042,19
7900,8043,74
7901,8044,8
7902,8045,2
7903,8046,0
7904,8047,77
7905,8048,32
7906,8049,10
7907,8050,9
7908,8051,29
7909,8052,17
7910,8053,54
7911,8054,8
7912,8055,20
7913,8056,39
7914,8057,2
7915,8058,1
7916,8059,8
7917,8060,2
7918,8061,2
7919,8062,46
7920,8063,4
7921,8064,22
7922,8065,8
7923,8066,3
7924,8067,16
7925,8068,9
7926,8069,1
7927,8070,0
7928,8071,12
7929,8072,22
7930,8073,14
7931,8074,57
7932,8075,31
7933,8076,17
7934,8077,11
7935,8078,152
7936,8079,3
7937,8080,21
7938,8081,24
7939,8082,27
7940,8083,84
7941,8084,28
7942,8085,13
7943,8086,13
7944,8087,5
7945,8088,9
7946,8089,8
7947,8090,300
7948,8091,6
7949,8092,318
7950,8093,2
7951,8094,4
7952,8095,7
7953,8096,11
7954,8097,59
7955,8098,7
7956,8099,72
7957,8100,1
7958,8101,6
7959,8102,109
7960,8103,5
7961,8104,12
7962,8105,15
7963,8106,100
7964,8107,19
7965,8108,6
7966,8109,111
7967,8110,18
7968,8111,18
7969,8112,29
7970,8113,20
7971,8114,9
7972,8115,14
7973,8116,18
7974,8117,21
7975,8118,75
7976,8119,27
7977,8120,7
7978,8121,18
7979,8122,9
7980,8123,175
7981,8124,1
7982,8125,11
7983,8126,20
7984,8127,57
7985,8128,8
7986,8129,1
7987,8130,15
7988,8131,127
7989,8132,10
7990,8133,12
7991,8134,40
7992,8135,20
7993,8136,2
7994,8137,119
7995,8138,8
7996,8139,273
7997,8140,417
7998,8141,11
7999,8142,2
8000,8143,7
8001,8144,32
8002,8145,7
8003,8146,47
8004,8147,5
8005,8148,8
8006,8149,25
8007,8150,14
8008,8151,10
8009,8152,51
8010,8153,12
8011,8154,1
8012,8155,35
8013,8156,46
8014,8157,33
8015,8158,30
8016,8159,25
8017,8160,51
8018,8161,7
8019,8162,4
8020,8163,0
8021,8164,20
8022,8165,28
8023,8166,9
8024,8167,9
8025,8168,12
8026,8169,34
8027,8170,38
8028,8171,39
8029,8172,43
8030,8173,28
8031,8174,50
8032,8175,35
8033,8176,23
8034,8177,13
8035,8178,18
8036,8179,382
8037,8180,2
8038,8181,34
8039,8182,25
8040,8183,14
8041,8184,33
8042,8185,26
8043,8186,6
8044,8187,5
8045,8188,8
8046,8189,34
8047,8190,0
8048,8191,9
8049,8192,0
8050,8193,0
8051,8194,22
8052,8195,1
8053,8196,1
8054,8197,23
8055,8198,0
8056,8199,0
8057,8200,14
8058,8201,15
8059,8202,4
8060,8203,29
8061,8204,0
8062,8205,1
8063,8206,17
8064,8207,3
8065,8208,242
8066,8209,9
8067,8210,0
8068,8211,5
8069,8212,8
8070,8213,7
8071,8214,10
8072,8215,18
8073,8216,16
8074,8217,0
8075,8218,4
8076,8219,27
8077,8220,4
8078,8221,9
8079,8222,2
8080,8223,13
8081,8224,20
8082,8225,1
8083,8226,0
8084,8227,8
8085,8228,46
8086,8229,0
8087,8230,6
8088,8231,0
8089,8232,6
8090,8233,9
8091,8234,8
8092,8235,3
8093,8236,16
8094,8237,2
8095,8238,0
8096,8239,13
8097,8240,213
8098,8241,6
8099,8242,31
8100,8243,0
8101,8244,11
8102,8245,15
8103,8246,7
8104,8247,199
8105,8248,29
8106,8249,0
8107,8250,2
8108,8251,112
8109,8252,24
8110,8253,1
8111,8254,13
8112,8255,0
8113,8256,2
8114,8257,14
8115,8258,54
8116,8259,4
8117,8260,20
8118,8261,0
8119,8262,3
8120,8263,30
8121,8264,43
8122,8265,11
8123,8266,109
8124,8267,0
8125,8268,0
8126,8269,12
8127,8270,0
8128,8271,0
8129,8272,3
8130,8273,2
8131,8274,13
8132,8275,5
8133,8276,0
8134,8277,0
8135,8278,35
8136,8279,1
8137,8280,0
8138,8281,48
8139,8282,0
8140,8283,0
8141,8284,18
8142,8285,15
8143,8286,0
8144,8287,57
8145,8288,0
8146,8289,5
8147,8290,391
8148,8291,1
8149,8292,1
8150,8293,324
8151,8294,0
8152,8295,0
8153,8296,31
8154,8297,1
8155,8298,2
8156,8299,312
8157,8300,0
8158,8301,8
8159,8302,69
8160,8303,21
8161,8304,0
8162,8305,27
8163,8306,0
8164,8307,6
8165,8308,24
8166,8309,4
8167,8310,5
8168,8311,125
8169,8312,2
8170,8313,0
8171,8314,5
8172,8315,17
8173,8316,78
8174,8317,9
8175,8318,273
8176,8319,3
8177,8320,183
8178,8321,0
8179,8322,59
8180,8323,50
8181,8324,0
8182,8325,0
8183,8326,304
8184,8327,143
8185,8329,35
8186,8330,1
8187,8331,0
8188,8332,6
8189,8333,1
8190,8334,112
8191,8335,22
8192,8336,1
8193,8337,0
8194,8338,15
8195,8339,2
8196,8340,1
8197,8341,17
8198,8342,2
8199,8343,6
8200,8344,285
8201,8345,1
8202,8346,0
8203,8347,7
8204,8348,14
8205,8349,18
8206,8350,19
8207,8351,2
8208,8352,46
8209,8353,62
8210,8354,26
8211,8355,0
8212,8356,23
8213,8357,76
8214,8358,16
8215,8359,22
8216,8360,16
8217,8361,0
8218,8362,12
8219,8363,0
8220,8364,0
8221,8365,14
8222,8366,7
8223,8367,41
8224,8368,71
8225,8369,0
8226,8370,0
8227,8371,121
8228,8372,16
8229,8373,0
8230,8374,46
8231,8375,0
8232,8376,0
8233,8377,8
8234,8378,1
8235,8379,9
8236,8380,14
8237,8381,21
8238,8382,7
8239,8383,17
8240,8384,0
8241,8385,0
8242,8386,78
8243,8387,1
8244,8388,5
8245,8389,276
8246,8390,14
8247,8391,1
8248,8392,20
8249,8393,90
8250,8394,34
8251,8395,15
8252,8396,4
8253,8397,1
8254,8398,10
8255,8399,17
8256,8400,14
8257,8401,3
8258,8402,0
8259,8403,0
8260,8404,0
8261,8405,3
8262,8406,0
8263,8407,91
8264,8408,42
8265,8409,4
8266,8410,11
8267,8411,0
8268,8412,12
8269,8413,18
8270,8414,13
8271,8415,4
8272,8416,26
8273,8417,0
8274,8418,0
8275,8419,54
8276,8420,21
8277,8421,8
8278,8422,12
8279,8423,3
8280,8424,2
8281,8425,34
8282,8426,11
8283,8427,0
8284,8428,17
8285,8429,0
8286,8430,0
8287,8431,12
8288,8432,1
8289,8433,1
8290,8434,10
8291,8435,1
8292,8436,5
8293,8437,8
8294,8438,52
8295,8439,0
8296,8440,24
8297,8441,9
8298,8442,16
8299,8443,16
8300,8444,0
8301,8445,6
8302,8446,11
8303,8447,5
8304,8448,4
8305,8449,11
8306,8450,26
8307,8451,1
8308,8452,5
8309,8453,13
8310,8454,11
8311,8455,4
8312,8456,31
8313,8457,12
8314,8458,13
8315,8460,6
8316,8461,10
8317,8462,5
8318,8463,4
8319,8464,12
8320,8465,1
8321,8466,6
8322,8467,8
8323,8468,0
8324,8469,3
8325,8470,7
8326,8471,1
8327,8472,9
8328,8473,63
8329,8474,1
8330,8475,3
8331,8476,47
8332,8477,14
8333,8478,0
8334,8479,15
8335,8480,127
8336,8481,66
8337,8482,17
8338,8483,8
8339,8484,0
8340,8485,3
8341,8486,2
8342,8487,16
8343,8488,18
8344,8489,4
8345,8490,0
8346,8491,8
8347,8492,0
8348,8493,2
8349,8494,17
8350,8495,3
8351,8496,1
8352,8497,15
8353,8498,16
8354,8499,60
8355,8500,21
8356,8501,2
8357,8502,35
8358,8503,11
8359,8504,0
8360,8505,4
8361,8506,7
8362,8507,0
8363,8508,8
8364,8509,4
8365,8510,0
8366,8511,0
8367,8512,27
8368,8513,17
8369,8514,0
8370,8515,6
8371,8516,30
8372,8517,0
8373,8518,5
8374,8519,4
8375,8520,12
8376,8521,10
8377,8522,13
8378,8523,0
8379,8524,12
8380,8525,24
8381,8526,1
8382,8527,14
8383,8528,10
8384,8529,1
8385,8530,12
8386,8531,4
8387,8532,7
8388,8533,19
8389,8534,0
8390,8535,14
8391,8536,19
8392,8537,17
8393,8538,0
8394,8539,8
8395,8540,41
8396,8541,63
8397,8542,7
8398,8543,6
8399,8544,0
8400,8545,7
8401,8546,0
8402,8547,43
8403,8548,106
8404,8549,1
8405,8551,24
8406,8552,0
8407,8553,1
8408,8554,4
8409,8555,3
8410,8556,9
8411,8557,8
8412,8558,13
8413,8559,15
8414,8560,4
8415,8561,44
8416,8562,12
8417,8563,1
8418,8564,15
8419,8565,14
8420,8566,30
8421,8567,20
8422,8568,19
8423,8569,12
8424,8570,8
8425,8571,5
8426,8572,26
8427,8573,7
8428,8574,6
8429,8575,10
8430,8576,25
8431,8577,15
8432,8578,39
8433,8579,2
8434,8580,14
8435,8581,26
8436,8582,8
8437,8583,3
8438,8584,13
8439,8585,15
8440,8586,5
8441,8587,4
8442,8588,4
8443,8589,3
8444,8590,74
8445,8591,29
8446,8592,10
8447,8593,22
8448,8594,9
8449,8595,74
8450,8596,8
8451,8597,124
8452,8598,3
8453,8599,12
8454,8600,30
8455,8601,13
8456,8602,57
8457,8603,35
8458,8604,16
8459,8605,93
8460,8606,75
8461,8607,10
8462,8608,16
8463,8609,10
8464,8610,3
8465,8611,3
8466,8612,80
8467,8613,8
8468,8614,12
8469,8615,20
8470,8616,47
8471,8617,17
8472,8618,31
8473,8619,65
8474,8620,14
8475,8621,19
8476,8622,27
8477,8623,9
8478,8624,5
8479,8625,11
8480,8626,185
8481,8627,4
8482,8628,7
8483,8629,15
8484,8630,4
8485,8631,6
8486,8632,10
8487,8633,12
8488,8634,54
8489,8635,9
8490,8636,12
8491,8637,89
8492,8638,11
8493,8639,47
8494,8640,34
8495,8641,56
8496,8642,37
8497,8643,16
8498,8644,13
8499,8645,149
8500,8646,0
8501,8647,20
8502,8648,19
8503,8649,15
8504,8650,67
8505,8651,65
8506,8652,14
8507,8653,129
8508,8654,4
8509,8655,324
8510,8656,10
8511,8657,4
8512,8659,14
8513,8660,179
8514,8661,16
8515,8662,53
8516,8663,4
8517,8664,121
8518,8665,18
8519,8666,12
8520,8667,14
8521,8668,67
8522,8669,6
8523,8670,6
8524,8671,9
8525,8672,27
8526,8673,62
8527,8674,10
8528,8675,13
8529,8676,17
8530,8677,8
8531,8679,6
8532,8680,16
8533,8681,27
8534,8682,34
8535,8683,249
8536,8684,18
8537,8685,2
8538,8686,4
8539,8687,11
8540,8689,38
8541,8690,0
8542,8691,1
8543,8692,74
8544,8693,0
8545,8694,15
8546,8695,33
8547,8697,56
8548,8698,12
8549,8699,28
8550,8700,2
8551,8701,22
8552,8702,2
8553,8703,9
8554,8704,30
8555,8705,24
8556,8706,2
8557,8707,19
8558,8708,3
8559,8709,0
8560,8710,15
8561,8711,21
8562,8712,7
8563,8713,59
8564,8714,0
8565,8715,26
8566,8716,9
8567,8717,33
8568,8718,20
8569,8719,24
8570,8720,18
8571,8721,3
8572,8722,50
8573,8723,15
8574,8724,0
8575,8725,2
8576,8726,20
8577,8727,48
8578,8728,28
8579,8729,41
8580,8730,59
8581,8731,17
8582,8732,6
8583,8733,200
8584,8734,10
8585,8735,5
8586,8736,4
8587,8737,58
8588,8738,11
8589,8739,57
8590,8740,11
8591,8741,1
8592,8742,1
8593,8743,9
8594,8744,3
8595,8745,0
8596,8746,4
8597,8747,31
8598,8748,89
8599,8749,33
8600,8750,1
8601,8751,11
8602,8752,148
8603,8753,0
8604,8754,0
8605,8755,14
8606,8756,53
8607,8757,13
8608,8758,25
8609,8759,18
8610,8760,84
8611,8761,21
8612,8762,21
8613,8763,51
8614,8764,35
8615,8765,0
8616,8766,0
8617,8767,18
8618,8768,42
8619,8769,5
8620,8770,123
8621,8771,6
8622,8772,248
8623,8773,25
8624,8774,1
8625,8775,1
8626,8776,0
8627,8777,5
8628,8778,1
8629,8779,8
8630,8780,16
8631,8781,14
8632,8782,145
8633,8783,3
8634,8784,20
8635,8785,24
8636,8786,7
8637,8787,21
8638,8788,30
8639,8789,7
8640,8791,9
8641,8792,9
8642,8793,7
8643,8794,9
8644,8795,36
8645,8796,24
8646,8797,3
8647,8798,4
8648,8799,4
8649,8800,62
8650,8801,4
8651,8802,239
8652,8803,8
8653,8804,3
8654,8805,13
8655,8806,30
8656,8807,10
8657,8808,9
8658,8809,117
8659,8810,14
8660,8811,12
8661,8812,34
8662,8813,41
8663,8814,101
8664,8815,22
8665,8816,0
8666,8817,1
8667,8818,189
8668,8819,32
8669,8820,1
8670,8821,51
8671,8822,14
8672,8823,5
8673,8824,14
8674,8825,38
8675,8826,6
8676,8829,101
8677,8830,37
8678,8831,8
8679,8832,94
8680,8833,29
8681,8834,19
8682,8836,67
8683,8837,23
8684,8838,25
8685,8839,5
8686,8840,5
8687,8841,138
8688,8842,22
8689,8843,15
8690,8844,23
8691,8845,41
8692,8846,10
8693,8847,1
8694,8848,18
8695,8849,59
8696,8850,11
8697,8851,27
8698,8852,7
8699,8853,6
8700,8854,21
8701,8855,24
8702,8856,13
8703,8857,7
8704,8858,34
8705,8859,1
8706,8860,81
8707,8861,91
8708,8862,10
8709,8863,36
8710,8864,0
8711,8865,1
8712,8866,28
8713,8867,33
8714,8868,2
8715,8869,16
8716,8870,15
8717,8871,2
8718,8872,62
8719,8873,11
8720,8874,1
8721,8875,33
8722,8876,26
8723,8877,5
8724,8878,63
8725,8879,13
8726,8880,63
8727,8881,38
8728,8882,36
8729,8883,16
8730,8884,44
8731,8885,34
8732,8888,18
8733,8889,59
8734,8890,50
8735,8891,11
8736,8892,41
8737,8893,17
8738,8894,9
8739,8895,82
8740,8896,9
8741,8897,1
8742,8898,17
8743,8899,21
8744,8900,24
8745,8901,3
8746,8902,12
8747,8903,12
8748,8904,12
8749,8905,96
8750,8906,15
8751,8907,4
8752,8908,13
8753,8909,10
8754,8910,3
8755,8911,35
8756,8912,8
8757,8913,3
8758,8914,42
8759,8915,8
8760,8916,1
8761,8917,345
8762,8918,13
8763,8919,0
8764,8920,8
8765,8921,20
8766,8922,7
8767,8923,8
8768,8924,2
8769,8925,1
8770,8926,7
8771,8927,30
8772,8928,4
8773,8929,9
8774,8930,1
8775,8931,0
8776,8932,3
8777,8933,3
8778,8934,6
8779,8935,12
8780,8936,31
8781,8937,164
8782,8938,10
8783,8939,92
8784,8940,5
8785,8941,27
8786,8942,19
8787,8944,7
8788,8945,17
8789,8946,16
8790,8947,109
8791,8948,13
8792,8949,13
8793,8950,319
8794,8951,1
8795,8952,1
8796,8953,4
8797,8954,2
8798,8955,1
8799,8956,152
8800,8957,2
8801,8958,25
8802,8959,11
8803,8960,26
8804,8961,22
8805,8962,17
8806,8963,15
8807,8964,430
8808,8965,16
8809,8966,9
8810,8967,15
8811,8968,10
8812,8969,19
8813,8970,7
8814,8971,14
8815,8972,22
8816,8973,14
8817,8974,11
8818,8975,4
8819,8976,17
8820,8977,33
8821,8978,1
8822,8979,1
8823,8980,101
8824,8981,11
8825,8982,140
8826,8983,62
8827,8984,19
8828,8985,10
8829,8986,229
8830,8987,0
8831,8988,1
8832,8989,9
8833,8990,55
8834,8991,239
8835,8992,15
8836,8993,10
8837,8994,79
8838,8995,14
8839,8996,18
8840,8997,6
8841,8998,22
8842,9000,3
8843,9001,16
8844,9002,1
8845,9003,3
8846,9004,15
8847,9005,2
8848,9006,3
8849,9007,33
8850,9008,9
8851,9009,1
8852,9010,18
8853,9011,3
8854,9012,1
8855,9013,22
8856,9014,8
8857,9015,1
8858,9016,15
8859,9017,4
8860,9018,9
8861,9019,20
8862,9020,0
8863,9021,0
8864,9022,15
8865,9023,5
8866,9024,13
8867,9025,13
8868,9026,12
8869,9027,9
8870,9028,11
8871,9029,4
8872,9030,1
8873,9031,6
8874,9032,2
8875,9033,7
8876,9034,15
8877,9035,3
8878,9036,13
8879,9037,23
8880,9038,7
8881,9040,12
8882,9041,15
8883,9042,90
8884,9043,10
8885,9044,8
8886,9045,5
8887,9046,13
8888,9047,7
8889,9048,16
8890,9049,127
8891,9050,80
8892,9051,92
8893,9052,25
8894,9053,234
8895,9054,2
8896,9055,12
8897,9056,45
8898,9057,7
8899,9058,14
8900,9059,2
8901,9060,3
8902,9061,12
8903,9062,1
8904,9063,2
8905,9064,9
8906,9065,3
8907,9066,3
8908,9067,9
8909,9068,0
8910,9069,0
8911,9070,92
8912,9071,5
8913,9072,73
8914,9073,268
8915,9074,0
8916,9075,0
8917,9076,17
8918,9077,30
8919,9078,7
8920,9079,11
8921,9080,67
8922,9081,2
8923,9082,5
8924,9083,9
8925,9084,7
8926,9085,53
8927,9086,20
8928,9087,7
8929,9088,11
8930,9089,1
8931,9090,1
8932,9091,14
8933,9092,60
8934,9093,16
8935,9094,14
8936,9095,16
8937,9096,65
8938,9097,15
8939,9098,0
8940,9099,0
8941,9100,20
8942,9101,0
8943,9102,9
8944,9103,21
8945,9104,10
8946,9105,10
8947,9106,11
8948,9107,15
8949,9108,0
8950,9109,6
8951,9110,34
8952,9111,34
8953,9112,83
8954,9113,55
8955,9114,12
8956,9115,36
8957,9116,13
8958,9117,2
8959,9118,97
8960,9119,3
8961,9120,93
8962,9121,16
8963,9122,0
8964,9123,10
8965,9124,19
8966,9125,0
8967,9126,1
8968,9127,27
8969,9128,12
8970,9129,2
8971,9130,183
8972,9131,25
8973,9132,1
8974,9133,70
8975,9134,13
8976,9135,13
8977,9136,30
8978,9137,1
8979,9138,9
8980,9139,55
8981,9140,17
8982,9142,90
8983,9143,5
8984,9144,36
8985,9145,18
8986,9146,8
8987,9147,2
8988,9148,10
8989,9149,4
8990,9150,0
8991,9151,50
8992,9152,2
8993,9153,23
8994,9154,17
8995,9155,1
8996,9156,0
8997,9157,24
8998,9158,19
8999,9159,1
9000,9160,9
9001,9161,2
9002,9162,46
9003,9163,96
9004,9164,6
9005,9165,393
9006,9166,241
9007,9167,40
9008,9168,5
9009,9169,77
9010,9170,87
9011,9171,7
9012,9172,22
9013,9173,0
9014,9174,5
9015,9175,16
9016,9176,13
9017,9177,6
9018,9178,3
9019,9179,27
9020,9180,285
9021,9181,17
9022,9182,16
9023,9183,5
9024,9184,3
9025,9185,0
9026,9186,1
9027,9187,11
9028,9188,19
9029,9189,3
9030,9190,198
9031,9191,33
9032,9192,0
9033,9193,26
9034,9194,21
9035,9195,91
9036,9196,12
9037,9197,4
9038,9198,40
9039,9199,12
9040,9200,4
9041,9201,0
9042,9202,16
9043,9203,47
9044,9204,100
9045,9205,44
9046,9206,10
9047,9207,96
9048,9208,42
9049,9209,17
9050,9210,8
9051,9211,45
9052,9212,0
9053,9213,0
9054,9214,89
9055,9215,0
9056,9216,0
9057,9217,12
9058,9218,3
9059,9219,18
9060,9220,92
9061,9221,8
9062,9222,1
9063,9223,241
9064,9224,31
9065,9225,6
9066,9226,93
9067,9227,8
9068,9228,24
9069,9229,12
9070,9230,2
9071,9231,0
9072,9232,10
9073,9233,2
9074,9234,0
9075,9235,23
9076,9236,7
9077,9237,18
9078,9238,33
9079,9239,2
9080,9240,1
9081,9241,38
9082,9242,30
9083,9243,6
9084,9244,26
9085,9245,30
9086,9246,338
9087,9247,24
9088,9248,2
9089,9250,13
9090,9251,46
9091,9252,1
9092,9253,7
9093,9254,0
9094,9255,0
9095,9256,1
9096,9257,22
9097,9258,8
9098,9259,64
9099,9260,7
9100,9261,1
9101,9262,25
9102,9263,3
9103,9264,36
9104,9265,9
9105,9266,23
9106,9267,15
9107,9268,9
9108,9269,8
9109,9270,15
9110,9271,3
9111,9272,7
9112,9273,9
9113,9274,33
9114,9275,1
9115,9277,2
9116,9278,26
9117,9279,4
9118,9280,14
9119,9281,4
9120,9282,0
9121,9283,9
9122,9284,3
9123,9285,3
9124,9286,319
9125,9287,1
9126,9288,7
9127,9289,20
9128,9290,12
9129,9291,39
9130,9292,14
9131,9293,13
9132,9294,3
9133,9295,15
9134,9296,7
9135,9297,0
9136,9298,97
9137,9299,3
9138,9300,24
9139,9301,24
9140,9302,8
9141,9303,27
9142,9304,11
9143,9305,8
9144,9306,11
9145,9307,12
9146,9308,28
9147,9309,1
9148,9310,24
9149,9311,0
9150,9312,1
9151,9313,24
9152,9314,43
9153,9315,1
9154,9316,24
9155,9317,6
9156,9318,0
9157,9319,211
9158,9320,0
9159,9321,2
9160,9322,16
9161,9323,0
9162,9324,0
9163,9325,4
9164,9326,26
9165,9327,4
9166,9328,61
9167,9329,12
9168,9330,10
9169,9331,14
9170,9332,21
9171,9333,84
9172,9334,16
9173,9335,40
9174,9336,3
9175,9337,25
9176,9338,3
9177,9339,9
9178,9340,21
9179,9341,6
9180,9342,0
9181,9343,14
9182,9344,395
9183,9345,0
9184,9346,9
9185,9347,22
9186,9348,62
9187,9349,6
9188,9350,0
9189,9351,12
9190,9352,36
9191,9353,14
9192,9354,3
9193,9355,29
9194,9356,2
9195,9357,0
9196,9358,24
9197,9359,6
9198,9360,92
9199,9361,9
9200,9362,1
9201,9363,10
9202,9364,4
9203,9365,54
9204,9366,0
9205,9367,3
9206,9368,14
9207,9369,2
9208,9370,28
9209,9371,2
9210,9372,14
9211,9373,9
9212,9374,0
9213,9375,0
9214,9376,10
9215,9377,13
9216,9378,2
9217,9379,17
9218,9380,0
9219,9381,3
9220,9382,10
9221,9383,20
9222,9384,57
9223,9385,11
9224,9386,3
9225,9387,2
9226,9388,36
9227,9389,47
9228,9390,1
9229,9391,77
9230,9392,8
9231,9393,1
9232,9394,12
9233,9395,4
9234,9396,0
9235,9397,18
9236,9398,20
9237,9399,17
9238,9400,18
9239,9401,1
9240,9402,1
9241,9403,13
9242,9404,12
9243,9405,0
9244,9406,4
9245,9407,28
9246,9408,8
9247,9409,114
9248,9410,5
9249,9411,38
9250,9412,21
9251,9413,1
9252,9414,1
9253,9415,11
9254,9416,24
9255,9417,6
9256,9418,11
9257,9419,88
9258,9420,6
9259,9421,14
9260,9422,11
9261,9423,2
9262,9424,220
9263,9425,18
9264,9426,0
9265,9427,26
9266,9428,16
9267,9429,51
9268,9430,791
9269,9431,84
9270,9432,5
9271,9433,17
9272,9434,34
9273,9435,5
9274,9436,16
9275,9437,20
9276,9438,372
9277,9439,15
9278,9440,25
9279,9441,22
9280,9442,61
9281,9443,96
9282,9444,2
9283,9445,55
9284,9446,17
9285,9447,50
9286,9448,87
9287,9449,2
9288,9450,0
9289,9451,107
9290,9452,5
9291,9453,11
9292,9454,22
9293,9455,9
9294,9456,14
9295,9457,5
9296,9458,3
9297,9459,0
9298,9460,6
9299,9461,4
9300,9462,4
9301,9463,16
9302,9464,1
9303,9465,0
9304,9466,1
9305,9467,1
9306,9468,13
9307,9469,8
9308,9470,8
9309,9472,9
9310,9473,34
9311,9474,304
9312,9475,8
9313,9476,0
9314,9477,3
9315,9478,7
9316,9479,142
9317,9480,1
9318,9481,11
9319,9482,1
9320,9483,31
9321,9484,37
9322,9485,39
9323,9486,3
9324,9487,100
9325,9488,4
9326,9489,14
9327,9490,7
9328,9491,362
9329,9492,22
9330,9493,13
9331,9494,11
9332,9495,10
9333,9496,19
9334,9497,28
9335,9498,6
9336,9499,24
9337,9500,16
9338,9501,29
9339,9502,44
9340,9503,10
9341,9504,12
9342,9505,7
9343,9506,1
9344,9507,7
9345,9508,63
9346,9509,15
9347,9510,47
9348,9511,9
9349,9512,7
9350,9513,8
9351,9514,6
9352,9515,65
9353,9516,0
9354,9517,8
9355,9518,24
