P_name,Q_name,C_name,m,n,k,p,HS?,log10(p),DS(p),DS(p).1,min_rec_length,breakpoints,recombinant
SRR16052297_NC_045512:0,SRR20694518_NC_045512:0,SRR16317567_NC_045512:0,44,5,5,2.3598712e-05,0,-4.6271,5e-05,4.719687e-05,5,5230-6675 & 6680-6700,SRR16317567
SRR20178192_NC_045512:0,SRR16606315_NC_045512:0,SRR20177943_NC_045512:0,24,7,6,0.000274188787,0,-3.562,0.00055,0.0005483024,6,20289-22028 & 22034-22103,SRR20177943
ERR7543210_NC_045512:0,ERR7147095_NC_045512:0,ERR7686527_NC_045512:0,16,6,6,0.000227842349,0,-3.6424,0.00046,0.0004556328,6,17259-22028 & 22034-22802,ERR7686527
SRR20763295_NC_045512:0,SRR15199972_NC_045512:0,SRR20263107_NC_045512:0,9,8,7,0.005964623764,0,-2.2244,0.01189,0.01189367,9,13482-22025 & 22034-27392,SRR20263107
SRR19550751_NC_045512:0,ERR10424344_NC_045512:0,SRR21000324_NC_045512:0,8,15,14,0.000360993232,0,-3.4425,0.00072,0.0007218561,6519,20604-22206 & 28725-29903,SRR21000324
SRR16706972_NC_045512:0,SRR17419158_NC_045512:0,node_181778_NC_045512:0,5,11,10,0.017399268225,0,-1.7595,0.0345,0.0344958,10887,3481-5810 & 22034-22497,node_181778
ERR6873338_NC_045512:0,ERR6440908_NC_045512:0,ERR7321264_NC_045512:0,13,6,6,0.000515995955,0,-3.2874,0.00103,0.001031726,6,18318-22028 & 22034-22325,ERR7321264
ERR6203132_NC_045512:0,ERR6456337_NC_045512:0,node_180937_NC_045512:0,6,7,7,0.004079254344,0,-2.3894,0.00814,0.008141868,9,21440-22025 & 22034-23529,node_180937
SRR15629270_NC_045512:0,SRR16786544_NC_045512:0,node_181454_NC_045512:0,5,7,7,0.007575758267,0,-2.1206,0.01509,0.01509412,9,16647-22025 & 22034-23796,node_181454
ERR8295153_NC_045512:0,ERR9365679_NC_045512:0,ERR8287258_NC_045512:0,12,6,5,0.011042879894,0,-1.9569,0.02196,0.02196381,8,5924-13905 & 13913-20133,ERR8287258
ERR6770343_NC_045512:0,ERR6205935_NC_045512:0,ERR7240683_NC_045512:0,8,8,7,0.009401709773,0,-2.0268,0.01872,0.01871503,9,13458-13513 & 22034-26768,ERR7240683
SRR19306355_NC_045512:0,ERR6491956_NC_045512:0,SRR20251927_NC_045512:0,14,7,7,0.000128998974,0,-3.8894,0.00026,0.0002579813,9,14694-22025 & 22034-22323,SRR20251927
ERR7178214_NC_045512:0,ERR6440908_NC_045512:0,ERR7309582_NC_045512:0,19,6,6,0.000112930553,0,-3.9472,0.00023,0.0002258484,6,20991-22028 & 22034-25002,ERR7309582
SRR15893851_NC_045512:0,SRR15199752_NC_045512:0,SRR15916348_NC_045512:0,5,8,8,0.004662005231,0,-2.3314,0.0093,0.009302276,272,18647-22025 & 22297-29903,SRR15916348
SRR19267453_NC_045512:0,ERR7676334_NC_045512:0,ERR7775950_NC_045512:0,5,23,23,6.1050072e-05,0,-4.2143,0.00012,0.0001220964,1663,0-7849 & 26059-28240,ERR7775950
ERR6654743_NC_045512:0,ERR6392137_NC_045512:0,ERR7405133_NC_045512:0,11,4,4,0.00879121013,0,-2.056,0.01751,0.01750513,956,22227-25612 & 26568-29408,ERR7405133
ERR6105556_NC_045512:0,ERR6175175_NC_045512:0,ERR6333468_NC_045512:0,4,8,8,0.010101011023,0,-1.9956,0.0201,0.02009999,2029,0-524 & 22052-27874,ERR6333468
ERR6492325_NC_045512:0,ERR7027527_NC_045512:0,node_131732_NC_045512:0,7,13,11,0.013415895402,0,-1.8724,0.02665,0.0266518,4780,3250-5867 & 24959-25086,node_131732
ERR7044031_NC_045512:0,ERR6568434_NC_045512:0,ERR7375921_NC_045512:0,10,4,4,0.010989012197,0,-1.959,0.02186,0.02185727,5,23755-23954 & 23959-24347,ERR7375921
ERR7097402_NC_045512:0,ERR6205935_NC_045512:0,ERR7237438_NC_045512:0,9,8,8,0.000411353394,0,-3.3858,0.00082,0.0008225376,10,17019-22024 & 22034-24918,ERR7237438
SRR15628585_NC_045512:0,SRR20944594_NC_045512:0,node_182216_NC_045512:0,9,7,7,0.000874125864,0,-3.0584,0.00175,0.001747488,9,21904-22025 & 22034-25005,node_182216
SRR15983091_NC_045512:0,SRR15313765_NC_045512:0,SRR16221830_NC_045512:0,5,7,7,0.007575758267,0,-2.1206,0.01509,0.01509412,9,11772-22025 & 22034-23269,SRR16221830
ERR6766815_NC_045512:0,SRR20186461_NC_045512:0,ERR6757288_NC_045512:0,26,6,6,2.9795008e-05,0,-4.5259,6e-05,5.958913e-05,6,20532-22028 & 22034-22935,ERR6757288
SRR16527318_NC_045512:0,SRR16380691_NC_045512:0,SRR16606566_NC_045512:0,9,6,6,0.001998002408,0,-2.6994,0.00399,0.003992013,6,10851-22028 & 22034-24869,SRR16606566
ERR6440908_NC_045512:0,SRR17128095_NC_045512:0,node_172823_NC_045512:0,16,10,7,0.006057343911,0,-2.2177,0.01208,0.012078,398,17535-21636 & 22034-24414,node_172823
SRR15489271_NC_045512:0,SRR15553516_NC_045512:0,SRR16373762_NC_045512:0,10,25,25,5.992e-08,0,-7.2224,0.0,1.198392e-07,5041,0-1818 & 22185-24862,SRR16373762
SRR17205823_NC_045512:0,SRR15518829_NC_045512:0,SRR20917993_NC_045512:0,8,7,7,0.001398601336,0,-2.8543,0.0028,0.002795247,9,20313-22025 & 22034-24606,SRR20917993
ERR7255800_NC_045512:0,SRR17267745_NC_045512:0,ERR7367241_NC_045512:0,18,9,7,0.001180970226,0,-2.9278,0.00236,0.002360546,7,9559-15742 & 22035-25002,ERR7367241
ERR7164399_NC_045512:0,ERR7238349_NC_045512:0,ERR7236133_NC_045512:0,19,6,6,0.000112930553,0,-3.9472,0.00023,0.0002258484,6,17019-22028 & 22034-22590,ERR7236133
SRR16022147_NC_045512:0,SRR16706526_NC_045512:0,SRR16546753_NC_045512:0,9,7,7,0.000874125864,0,-3.0584,0.00175,0.001747488,9,21384-22025 & 22034-26705,SRR16546753
SRR16728687_NC_045512:0,SRR15225135_NC_045512:0,SRR17157536_NC_045512:0,8,63,63,8.46e-10,0,-9.0727,0.0,1.691869e-09,5812,5812-6400 & 29510-29903,SRR17157536
ERR6203132_NC_045512:0,ERR6443606_NC_045512:0,node_181228_NC_045512:0,7,7,7,0.002331002383,0,-2.6325,0.00466,0.004656571,9,20963-22025 & 22034-25448,node_181228
ERR7149325_NC_045512:0,SRR15877561_NC_045512:0,ERR7318562_NC_045512:0,18,6,6,0.000141163197,0,-3.8503,0.00028,0.0002823065,6,19859-22028 & 22034-23556,ERR7318562
SRR21852859_NC_045512:0,SRR21716356_NC_045512:0,SRR22237356_NC_045512:0,8,9,8,0.005306459498,0,-2.2752,0.01058,0.01058476,10686,0-1625 & 12311-16427,SRR22237356
ERR6400440_NC_045512:0,ERR6416969_NC_045512:0,ERR6479685_NC_045512:0,5,5,5,0.023809526116,0,-1.6232,0.04705,0.04705216,3714,0-4235 & 7949-12684,ERR6479685
ERR10000135_NC_045512:0,ERR9910601_NC_045512:0,SRR20706313_NC_045512:0,9,14,13,0.000243517454,0,-3.6135,0.00049,0.0004869756,3375,0-3684 & 21571-26528,SRR20706313
ERR6620571_NC_045512:0,SRR16527809_NC_045512:0,ERR6763100_NC_045512:0,8,6,6,0.002997003496,0,-2.5233,0.00599,0.005985025,6,17964-22028 & 22034-23277,ERR6763100
ERR5039840_NC_045512:0,ERR5198311_NC_045512:0,ERR5220706_NC_045512:0,6,42,42,5.70427e-07,0,-6.2438,0.0,1.140854e-06,1023,0-443 & 28698-28880,ERR5220706
ERR6203132_NC_045512:0,node_322253_NC_045512:0,node_181560_NC_045512:0,13,7,7,0.000180598567,0,-3.7433,0.00036,0.0003611645,9,18859-22025 & 22034-22800,node_181560
DRR321274_NC_045512:0,ERR6887655_NC_045512:0,node_60989_NC_045512:0,13,3,3,0.025000002235,0,-1.6021,0.04938,0.049375,152,4237-5363 & 5515-10754,node_60989
ERR7344766_NC_045512:0,ERR6203132_NC_045512:0,ERR7311364_NC_045512:0,7,7,7,0.002331002383,0,-2.6325,0.00466,0.004656571,9,17745-22025 & 22034-24286,ERR7311364
ERR6492325_NC_045512:0,SRR20261372_NC_045512:0,node_46306_NC_045512:0,15,14,11,0.000549647841,0,-3.2599,0.0011,0.001098994,4780,15810-20179 & 24959-25216,node_46306
ERR6597976_NC_045512:0,ERR6580674_NC_045512:0,ERR6655421_NC_045512:0,6,20,20,3.0404386e-05,0,-4.5171,6e-05,6.080785e-05,7712,7712-9855 & 28300-29903,ERR6655421
SRR21994599_NC_045512:0,node_582476_NC_045512:0,SRR21457228_NC_045512:0,46,10,5,0.004082689527,0,-2.3891,0.00815,0.008148711,1541,26530-26862 & 28403-29509,SRR21457228
SRR16198618_NC_045512:0,SRR18154900_NC_045512:0,SRR21348829_NC_045512:0,10,75,73,1.0051e-08,0,-7.9978,0.0,2.010123e-08,4181,4181-5384 & 29403-29903,SRR21348829
SRR15857526_NC_045512:0,SRR17180361_NC_045512:0,SRR17418578_NC_045512:0,9,9,9,0.000205676712,0,-3.6868,0.00041,0.0004113111,9555,5184-10352 & 19907-23283,SRR17418578
SRR14391411_NC_045512:0,ERR5185595_NC_045512:0,SRR16729055_NC_045512:0,12,5,5,0.002100840677,0,-2.6776,0.0042,0.004197268,10,26787-27873 & 27883-29001,SRR16729055
ERR7330875_NC_045512:0,ERR7369266_NC_045512:0,ERR7327882_NC_045512:0,4,10,10,0.004995005671,0,-2.3015,0.00997,0.009965061,4917,4917-9110 & 23897-29903,ERR7327882
ERR6105556_NC_045512:0,ERR7291879_NC_045512:0,ERR7561646_NC_045512:0,4,12,12,0.002747253049,0,-2.5611,0.00549,0.005486959,2029,0-524 & 21072-27874,ERR7561646
ERR6779332_NC_045512:0,ERR6492325_NC_045512:0,ERR7239824_NC_045512:0,14,6,6,0.000386996951,0,-3.4123,0.00077,0.0007738441,6,20181-22028 & 22034-22320,ERR7239824
ERR6435944_NC_045512:0,ERR6822499_NC_045512:0,node_180690_NC_045512:0,7,10,9,0.005810366478,0,-2.2358,0.01159,0.01158697,1933,14347-22025 & 23958-25451,node_180690
ERR6445386_NC_045512:0,SRR17334156_NC_045512:0,node_322042_NC_045512:0,15,8,7,0.000675077608,0,-3.1706,0.00135,0.001349699,9,22000-22025 & 22034-24871,node_322042
ERR7527468_NC_045512:0,ERR7239088_NC_045512:0,ERR8248180_NC_045512:0,16,4,4,0.003508772235,0,-2.4548,0.00701,0.007005233,5,17841-25332 & 25337-29744,ERR8248180
SRR15199928_NC_045512:0,SRR19301953_NC_045512:0,node_181162_NC_045512:0,7,7,7,0.002331002383,0,-2.6325,0.00466,0.004656571,9,9180-22025 & 22034-23578,node_181162
SRR16288101_NC_045512:0,SRR17264127_NC_045512:0,node_182536_NC_045512:0,6,10,9,0.011363636702,0,-1.9445,0.0226,0.02259814,6796,6823-15238 & 22034-23682,node_182536
SRR21045486_NC_045512:0,ERR6301712_NC_045512:0,SRR20178527_NC_045512:0,16,4,4,0.003508772235,0,-2.4548,0.00701,0.007005233,4,19524-27877 & 27881-27881,SRR20178527
SRR16689868_NC_045512:0,SRR17130385_NC_045512:0,node_181645_NC_045512:0,4,7,7,0.015151516534,0,-1.8195,0.03007,0.03007346,9,13004-22025 & 22034-25512,node_181645
ERR6440908_NC_045512:0,node_176097_NC_045512:0,node_181901_NC_045512:0,8,10,8,0.022007409483,0,-1.6574,0.04353,0.04353049,3718,335-18316 & 22034-24377,node_181901
SRR15777419_NC_045512:0,SRR15915518_NC_045512:0,SRR15982371_NC_045512:0,20,20,18,1.02288e-07,0,-6.9902,0.0,2.045754e-07,10049,512-2971 & 13020-16220,SRR15982371
SRR21900027_NC_045512:0,ERR8759440_NC_045512:0,SRR21889729_NC_045512:0,30,5,5,9.5492745e-05,0,-4.02,0.00019,0.0001909764,10,26822-27873 & 27883-28549,SRR21889729
ERR7951298_NC_045512:0,ERR9024201_NC_045512:0,ERR9618461_NC_045512:0,17,34,34,1e-12,0,-11.9141,0.0,2.437197e-12,13195,13195-15508 & 29511-29903,ERR9618461
ERR6492911_NC_045512:0,ERR6378012_NC_045512:0,ERR6495233_NC_045512:0,7,8,8,0.001243201434,0,-2.9055,0.00248,0.002484857,7878,0-3045 & 18253-22025,ERR6495233
SRR15807312_NC_045512:0,SRR17219167_NC_045512:0,SRR20117201_NC_045512:0,6,10,10,0.000874126039,0,-3.0584,0.00175,0.001747488,5917,0-6564 & 18658-23986,SRR20117201
SRR20567076_NC_045512:0,SRR20785997_NC_045512:0,SRR20570960_NC_045512:0,6,9,9,0.001398601686,0,-2.8543,0.0028,0.002795247,7112,0-2669 & 19869-22791,SRR20570960
ERR6105556_NC_045512:0,ERR7188023_NC_045512:0,ERR7608959_NC_045512:0,4,8,8,0.010101011023,0,-1.9956,0.0201,0.02009999,2029,0-524 & 21601-27874,ERR7608959
SRR21180049_NC_045512:0,SRR15391344_NC_045512:0,SRR20178407_NC_045512:0,9,7,7,0.000874125864,0,-3.0584,0.00175,0.001747488,9,7858-22025 & 22034-22092,SRR20178407
SRR15199972_NC_045512:0,SRR20259467_NC_045512:0,node_181483_NC_045512:0,7,8,7,0.01538461633,0,-1.8129,0.03053,0.03053255,9,17280-22025 & 22034-29903,node_181483
ERR6930264_NC_045512:0,ERR6440908_NC_045512:0,ERR7239529_NC_045512:0,12,6,6,0.000700280245,0,-3.1547,0.0014,0.00140007,6,21746-22028 & 22034-25854,ERR7239529
SRR20189750_NC_045512:0,SRR15200045_NC_045512:0,SRR20189751_NC_045512:0,16,6,6,0.000227842349,0,-3.6424,0.00046,0.0004556328,6,15654-22028 & 22034-22597,SRR20189751
ERR7023061_NC_045512:0,ERR7686527_NC_045512:0,ERR7147095_NC_045512:0,16,6,6,0.000227842349,0,-3.6424,0.00046,0.0004556328,6,17259-22028 & 22034-22802,ERR7147095
ERR6567632_NC_045512:0,ERR6633880_NC_045512:0,ERR6886715_NC_045512:0,7,7,7,0.002331002383,0,-2.6325,0.00466,0.004656571,9,17658-22025 & 22034-23688,ERR6886715
ERR5878680_NC_045512:0,ERR6046708_NC_045512:0,ERR6101447_NC_045512:0,11,6,6,0.000969618792,0,-3.0134,0.00194,0.001938297,38,28095-28879 & 28917-29707,ERR6101447
ERR7653780_NC_045512:0,ERR7802481_NC_045512:0,ERR8037512_NC_045512:0,14,5,4,0.021757826209,0,-1.6624,0.04304,0.04304225,4,27612-27879 & 27883-29626,ERR8037512
ERR7488999_NC_045512:0,ERR6579055_NC_045512:0,ERR7605456_NC_045512:0,7,10,10,0.000411353423,0,-3.3858,0.00082,0.0008225376,10969,10969-15910 & 28200-29903,ERR7605456
ERR4699761_NC_045512:0,ERR4615901_NC_045512:0,ERR4760005_NC_045512:0,6,6,6,0.007575758267,0,-2.1206,0.01509,0.01509412,4570,0-7924 & 12494-25048,ERR4760005
SRR21276160_NC_045512:0,SRR21276167_NC_045512:0,SRR21703859_NC_045512:0,8,9,8,0.005306459498,0,-2.2752,0.01058,0.01058476,6585,14184-21787 & 28372-29903,SRR21703859
SRR16857602_NC_045512:0,ERR6394041_NC_045512:0,SRR17357968_NC_045512:0,19,4,4,0.002258611377,0,-2.6462,0.00451,0.004512121,4,24208-26489 & 26493-27565,SRR17357968
ERR10002774_NC_045512:0,ERR9825035_NC_045512:0,SRR21641837_NC_045512:0,15,7,6,0.001852894085,0,-2.7321,0.0037,0.003702355,658,21789-23016 & 23674-26528,SRR21641837
SRR20226446_NC_045512:0,SRR16606679_NC_045512:0,SRR20953808_NC_045512:0,17,6,6,0.000178311398,0,-3.7488,0.00036,0.000356591,6,21534-22028 & 22034-22483,SRR20953808
SRR20234489_NC_045512:0,ERR6440908_NC_045512:0,SRR20265243_NC_045512:0,20,6,6,9.1213144e-05,0,-4.0399,0.00018,0.000182418,6,19366-22028 & 22034-24715,SRR20265243
ERR6583901_NC_045512:0,ERR6830767_NC_045512:0,ERR7317852_NC_045512:0,11,7,7,0.000377073913,0,-3.4236,0.00075,0.0007540056,9,18079-22025 & 22034-24793,ERR7317852
ERR6657372_NC_045512:0,ERR7237438_NC_045512:0,ERR7154038_NC_045512:0,15,7,7,9.3817434e-05,0,-4.0277,0.00019,0.0001876261,9,18831-22025 & 22034-27609,ERR7154038
ERR9788936_NC_045512:0,ERR9925953_NC_045512:0,SRR20933159_NC_045512:0,6,18,18,5.2007501e-05,0,-4.2839,0.0001,0.0001040123,11674,11674-15007 & 27890-29903,SRR20933159
ERR6854892_NC_045512:0,ERR6205935_NC_045512:0,ERR7309252_NC_045512:0,7,7,7,0.002331002383,0,-2.6325,0.00466,0.004656571,9,15260-22025 & 22034-25048,ERR7309252
ERR6522615_NC_045512:0,ERR6203132_NC_045512:0,ERR6758564_NC_045512:0,5,7,7,0.007575758267,0,-2.1206,0.01509,0.01509412,9,9610-22025 & 22034-24501,ERR6758564
ERR7668926_NC_045512:0,SRR16307155_NC_045512:0,ERR8175973_NC_045512:0,21,6,6,7.4321819e-05,0,-4.1289,0.00015,0.0001486381,6,17302-22028 & 22034-23655,ERR8175973
SRR22241415_NC_045512:0,ERR10381754_NC_045512:0,ERR10428510_NC_045512:0,5,18,17,0.003298761323,0,-2.4816,0.00659,0.006586641,2866,0-1625 & 26305-27037,ERR10428510
ERR7505432_NC_045512:0,ERR8191371_NC_045512:0,ERR7643780_NC_045512:0,10,4,4,0.010989012197,0,-1.959,0.02186,0.02185727,5,24959-25703 & 25708-27524,ERR7643780
SRR20932763_NC_045512:0,SRR21762167_NC_045512:0,SRR21636269_NC_045512:0,6,10,10,0.000874126039,0,-3.0584,0.00175,0.001747488,2227,653-1625 & 27219-28329,SRR21636269
ERR7275345_NC_045512:0,ERR6784853_NC_045512:0,ERR8018134_NC_045512:0,4,10,10,0.004995005671,0,-2.3015,0.00997,0.009965061,4290,0-1249 & 17041-25613,ERR8018134
ERR6761066_NC_045512:0,ERR6811012_NC_045512:0,node_180810_NC_045512:0,5,6,6,0.012987013906,0,-1.8865,0.02581,0.02580537,6,21768-22028 & 22034-23276,node_180810
SRR17497269_NC_045512:0,SRR19684011_NC_045512:0,SRR19689862_NC_045512:0,9,4,4,0.013986015692,0,-1.8543,0.02778,0.02777642,5,9451-15854 & 15859-15862,SRR19689862
ERR6610381_NC_045512:0,ERR6580955_NC_045512:0,ERR6860433_NC_045512:0,5,5,5,0.023809526116,0,-1.6232,0.04705,0.04705216,4858,0-2860 & 14725-25045,ERR6860433
ERR5181396_NC_045512:0,ERR5238729_NC_045512:0,ERR5381053_NC_045512:0,4,10,10,0.004995005671,0,-2.3015,0.00997,0.009965061,3416,0-2483 & 18999-26487,ERR5381053
SRR21898952_NC_045512:0,SRR23319113_NC_045512:0,SRR22685051_NC_045512:0,4,9,9,0.006993007846,0,-2.1553,0.01394,0.01393711,1543,0-3836 & 24611-28360,SRR22685051
SRR15864024_NC_045512:0,SRR15818867_NC_045512:0,SRR15877430_NC_045512:0,14,8,6,0.008565532975,0,-2.0672,0.01706,0.0170577,9,21372-22025 & 22034-24129,SRR15877430
ERR10088999_NC_045512:0,ERR10640342_NC_045512:0,ERR10618774_NC_045512:0,10,8,7,0.003907857463,0,-2.4081,0.0078,0.007800444,3078,186-7526 & 22600-27011,ERR10618774
ERR7443356_NC_045512:0,SRR20233381_NC_045512:0,node_186500_NC_045512:0,13,3,3,0.025000002235,0,-1.6021,0.04938,0.049375,3747,6573-14509 & 18256-20936,node_186500
SRR20264937_NC_045512:0,SRR16288152_NC_045512:0,SRR20953685_NC_045512:0,21,5,5,0.000334448181,0,-3.4757,0.00067,0.0006687845,5,18395-22029 & 22034-23008,SRR20953685
ERR6493055_NC_045512:0,ERR6495467_NC_045512:0,ERR6488290_NC_045512:0,8,7,7,0.001398601336,0,-2.8543,0.0028,0.002795247,9,19884-22025 & 22034-25664,ERR6488290
SRR15385725_NC_045512:0,SRR15199972_NC_045512:0,SRR15893776_NC_045512:0,9,7,7,0.000874125864,0,-3.0584,0.00175,0.001747488,9,13482-22025 & 22034-25400,SRR15893776
SRR15893692_NC_045512:0,SRR16948386_NC_045512:0,node_182193_NC_045512:0,4,7,7,0.015151516534,0,-1.8195,0.03007,0.03007346,9,8278-22025 & 22034-23247,node_182193
ERR4671549_NC_045512:0,ERR4668737_NC_045512:0,ERR4803482_NC_045512:0,6,6,6,0.007575758267,0,-2.1206,0.01509,0.01509412,5570,0-220 & 20662-24333,ERR4803482
ERR6931774_NC_045512:0,ERR6203132_NC_045512:0,ERR7309466_NC_045512:0,5,7,7,0.007575758267,0,-2.1206,0.01509,0.01509412,9,17040-22025 & 22034-29903,ERR7309466
ERR8180037_NC_045512:0,ERR6440908_NC_045512:0,ERR8193340_NC_045512:0,18,6,6,0.000141163197,0,-3.8503,0.00028,0.0002823065,6,19870-22028 & 22034-25871,ERR8193340
SRR20938979_NC_045512:0,SRR15230406_NC_045512:0,SRR20261679_NC_045512:0,9,8,7,0.005964623764,0,-2.2244,0.01189,0.01189367,9,6990-22025 & 22034-24441,SRR20261679
ERR6328358_NC_045512:0,ERR6440908_NC_045512:0,ERR6880611_NC_045512:0,12,6,6,0.000700280245,0,-3.1547,0.0014,0.00140007,6,18318-22028 & 22034-23607,ERR6880611
SRR20258148_NC_045512:0,SRR16606679_NC_045512:0,SRR20259390_NC_045512:0,17,6,6,0.000178311398,0,-3.7488,0.00036,0.000356591,6,21534-22028 & 22034-24619,SRR20259390
SRR15775541_NC_045512:0,SRR16055237_NC_045512:0,SRR16153609_NC_045512:0,5,12,11,0.013089853339,0,-1.8831,0.02601,0.02600836,6750,14395-22478 & 29228-29903,SRR16153609
ERR6840594_NC_045512:0,ERR6440908_NC_045512:0,ERR6765788_NC_045512:0,17,6,6,0.000178311398,0,-3.7488,0.00036,0.000356591,6,21570-22028 & 22034-23012,ERR6765788
SRR16884115_NC_045512:0,SRR15894154_NC_045512:0,SRR20259884_NC_045512:0,6,7,7,0.004079254344,0,-2.3894,0.00814,0.008141868,9,20511-22025 & 22034-29903,SRR20259884
ERR6692182_NC_045512:0,SRR17218905_NC_045512:0,ERR7004218_NC_045512:0,7,4,4,0.024242429063,0,-1.6154,0.0479,0.04789716,5,26042-27735 & 27740-28244,ERR7004218
ERR9975359_NC_045512:0,ERR10004138_NC_045512:0,SRR21001321_NC_045512:0,13,13,12,3.1344352e-05,0,-4.5038,6e-05,6.268772e-05,4823,335-1940 & 23041-25415,SRR21001321
ERR6735330_NC_045512:0,ERR6300316_NC_045512:0,ERR7109126_NC_045512:0,11,4,4,0.00879121013,0,-2.056,0.01751,0.01750513,4,25500-26489 & 26493-29178,ERR7109126
SRR20146104_NC_045512:0,SRR15985184_NC_045512:0,SRR20179725_NC_045512:0,7,7,7,0.002331002383,0,-2.6325,0.00466,0.004656571,9,16435-22025 & 22034-29040,SRR20179725
SRR20246232_NC_045512:0,ERR6492325_NC_045512:0,SRR20259475_NC_045512:0,22,6,6,6.1050065e-05,0,-4.2143,0.00012,0.0001220964,6,20181-22028 & 22034-23184,SRR20259475
ERR7557861_NC_045512:0,ERR6816656_NC_045512:0,ERR7266740_NC_045512:0,13,4,4,0.005882353522,0,-2.2304,0.01173,0.0117301,4,20168-26489 & 26493-28298,ERR7266740
ERR6308193_NC_045512:0,SRR20917503_NC_045512:0,ERR6769182_NC_045512:0,14,7,7,0.000128998974,0,-3.8894,0.00026,0.0002579813,9,19006-22025 & 22034-25527,ERR6769182
ERR6629221_NC_045512:0,SRR20251448_NC_045512:0,node_182357_NC_045512:0,10,9,8,0.001959341345,0,-2.7079,0.00391,0.003914844,875,19751-22025 & 22900-27504,node_182357
ERR6440908_NC_045512:0,SRR17102822_NC_045512:0,node_298982_NC_045512:0,16,11,7,0.014806840569,0,-1.8295,0.02939,0.02939444,3550,16726-17234 & 22034-23600,node_298982
SRR16056180_NC_045512:0,SRR18291229_NC_045512:0,SRR16566606_NC_045512:0,27,4,4,0.000889877905,0,-3.0507,0.00178,0.001778964,4,21292-21302 & 21306-25979,SRR16566606
SRR17329004_NC_045512:0,SRR16689807_NC_045512:0,SRR20179132_NC_045512:0,7,7,7,0.002331002383,0,-2.6325,0.00466,0.004656571,9,6990-22025 & 22034-23247,SRR20179132
ERR7775950_NC_045512:0,SRR19267260_NC_045512:0,SRR19267453_NC_045512:0,6,23,22,0.000355774537,0,-3.4488,0.00071,0.0007114225,1663,0-7849 & 26059-28240,SRR19267453
ERR9899378_NC_045512:0,SRR15315387_NC_045512:0,SRR15314696_NC_045512:0,30,7,5,0.001775343902,0,-2.7507,0.00355,0.003547536,237,20451-21991 & 22228-24782,SRR15314696
SRR15891464_NC_045512:0,SRR17418966_NC_045512:0,SRR20117827_NC_045512:0,5,20,19,0.002277432941,0,-2.6426,0.00455,0.004549679,518,518-3969 & 28074-29903,SRR20117827
SRR19288276_NC_045512:0,ERR7707661_NC_045512:0,SRR20178296_NC_045512:0,18,9,7,0.001180970226,0,-2.9278,0.00236,0.002360546,9,20736-22025 & 22034-22996,SRR20178296
ERR6779096_NC_045512:0,ERR6755104_NC_045512:0,ERR7231714_NC_045512:0,5,7,7,0.007575758267,0,-2.1206,0.01509,0.01509412,9,10986-22025 & 22034-28076,ERR7231714
SRR20145643_NC_045512:0,SRR15199951_NC_045512:0,SRR20145644_NC_045512:0,6,7,7,0.004079254344,0,-2.3894,0.00814,0.008141868,9,20176-22025 & 22034-29903,SRR20145644
ERR9825166_NC_045512:0,ERR10366269_NC_045512:0,ERR9825147_NC_045512:0,23,5,5,0.000244200259,0,-3.6123,0.00049,0.0004883409,20,27354-27381 & 27401-27500,ERR9825147
ERR7808640_NC_045512:0,ERR8035711_NC_045512:0,ERR8144931_NC_045512:0,6,6,6,0.007575758267,0,-2.1206,0.01509,0.01509412,10332,0-3239 & 13571-14936,ERR8144931
ERR6207685_NC_045512:0,ERR7530479_NC_045512:0,ERR7889430_NC_045512:0,7,16,15,0.000632248004,0,-3.1991,0.00126,0.001264096,6784,0-1076 & 21302-23119,ERR7889430
SRR17820300_NC_045512:0,ERR7233601_NC_045512:0,SRR20918238_NC_045512:0,17,7,7,5.2007497e-05,0,-4.2839,0.0001,0.0001040123,9,21396-22025 & 22034-23986,SRR20918238
ERR10111349_NC_045512:0,ERR9922411_NC_045512:0,SRR21222419_NC_045512:0,4,11,11,0.00366300391,0,-2.4362,0.00731,0.00731259,1223,0-1929 & 27439-28680,SRR21222419
ERR6611696_NC_045512:0,ERR6203132_NC_045512:0,ERR6881540_NC_045512:0,6,7,7,0.004079254344,0,-2.3894,0.00814,0.008141868,9,16971-22025 & 22034-24123,ERR6881540
SRR18153186_NC_045512:0,ERR9228349_NC_045512:0,SRR19828311_NC_045512:0,50,4,4,0.00016126431,0,-3.7925,0.00032,0.0003225026,4,26858-27381 & 27385-29509,SRR19828311
ERR6408957_NC_045512:0,ERR7343244_NC_045512:0,ERR6619260_NC_045512:0,13,5,5,0.00163398718,0,-2.7868,0.00327,0.003265304,10,26111-27873 & 27883-29084,ERR6619260
SRR16689868_NC_045512:0,SRR20179725_NC_045512:0,node_181650_NC_045512:0,4,7,7,0.015151516534,0,-1.8195,0.03007,0.03007346,9,16435-22025 & 22034-29903,node_181650
SRR16923772_NC_045512:0,ERR7707661_NC_045512:0,SRR20264259_NC_045512:0,17,8,7,0.000378152268,0,-3.4223,0.00076,0.0007561615,9,19151-22025 & 22034-22996,SRR20264259
SRR15313765_NC_045512:0,SRR15983771_NC_045512:0,node_181245_NC_045512:0,6,7,7,0.004079254344,0,-2.3894,0.00814,0.008141868,9,20703-22025 & 22034-25571,node_181245
