P_name,Q_name,C_name,m,n,k,p,HS?,log10(p),DS(p),DS(p).1,min_rec_length,breakpoints,recombinant
parent_1,parent_0,ERR7320673_NC_045512:0,8,7,7,0.001398601336,0,-2.8543,0.0028,0.002795247,9,21057-22025 & 22034-25784,ERR7320673
parent_1,parent_0,ERR7321236_NC_045512:0,10,7,7,0.000565610884,0,-3.2475,0.00113,0.001130902,9,21868-22025 & 22034-24582,ERR7321236
parent_1,parent_0,ERR7321264_NC_045512:0,13,6,6,0.000515995955,0,-3.2874,0.00103,0.001031726,6,18318-22028 & 22034-22325,ERR7321264
parent_0,parent_1,ERR7327882_NC_045512:0,4,10,10,0.004995005671,0,-2.3015,0.00997,0.009965061,4917,4917-9110 & 23897-29903,ERR7327882
parent_1,parent_0,ERR7347899_NC_045512:0,17,4,4,0.003007519059,0,-2.5218,0.00601,0.006005993,4,16075-27380 & 27384-27565,ERR7347899
parent_1,parent_0,ERR7367241_NC_045512:0,18,9,7,0.001180970226,0,-2.9278,0.00236,0.002360546,7,9559-15742 & 22035-25002,ERR7367241
parent_1,parent_0,ERR7367909_NC_045512:0,16,7,6,0.001439893502,0,-2.8417,0.00288,0.002877714,6,21789-22028 & 22034-24780,ERR7367909
parent_1,parent_0,ERR7369556_NC_045512:0,6,6,6,0.007575758267,0,-2.1206,0.01509,0.01509412,6,19782-22028 & 22034-23592,ERR7369556
parent_1,parent_0,ERR7371157_NC_045512:0,18,8,7,0.000288681593,0,-3.5396,0.00058,0.0005772798,9,18049-22025 & 22034-22223,ERR7371157
parent_1,parent_0,ERR7371205_NC_045512:0,18,3,3,0.014285716228,0,-1.8451,0.02837,0.02836735,3,186-506 & 509-3087,ERR7371205
parent_1,parent_0,ERR7371565_NC_045512:0,6,6,6,0.007575758267,0,-2.1206,0.01509,0.01509412,6,21850-22028 & 22034-27010,ERR7371565
parent_1,parent_0,ERR7372347_NC_045512:0,5,8,8,0.004662005231,0,-2.3314,0.0093,0.009302276,10,8357-22025 & 22035-28486,ERR7372347
parent_1,parent_0,ERR7375921_NC_045512:0,10,4,4,0.010989012197,0,-1.959,0.02186,0.02185727,5,23755-23954 & 23959-24347,ERR7375921
parent_1,parent_0,ERR7377859_NC_045512:0,18,6,6,0.000141163197,0,-3.8503,0.00028,0.0002823065,6,19839-22028 & 22034-25548,ERR7377859
parent_1,parent_0,ERR7377917_NC_045512:0,14,7,6,0.00241658045,0,-2.6168,0.00483,0.004827321,6,20262-22028 & 22034-25699,ERR7377917
parent_1,parent_0,ERR7379152_NC_045512:0,5,8,8,0.004662005231,0,-2.3314,0.0093,0.009302276,10,337-22024 & 22034-24619,ERR7379152
parent_1,parent_0,ERR7379837_NC_045512:0,5,7,7,0.007575758267,0,-2.1206,0.01509,0.01509412,9,11866-22025 & 22034-25412,ERR7379837
parent_1,parent_0,ERR7395506_NC_045512:0,9,4,4,0.013986015692,0,-1.8543,0.02778,0.02777642,4,23856-27879 & 27883-28084,ERR7395506
parent_0,parent_1,ERR7398731_NC_045512:0,19,3,3,0.012987014838,0,-1.8865,0.02581,0.02580537,3,25496-27380 & 27383-27383,ERR7398731
parent_1,parent_0,ERR7405133_NC_045512:0,11,4,4,0.00879121013,0,-2.056,0.01751,0.01750513,956,22227-25612 & 26568-29408,ERR7405133
parent_1,parent_0,ERR7433296_NC_045512:0,10,8,7,0.003907857463,0,-2.4081,0.0078,0.007800444,9678,3638-11618 & 21296-23779,ERR7433296
parent_1,parent_0,ERR7441941_NC_045512:0,3,20,20,0.002258611377,0,-2.6462,0.00451,0.004512121,328,0-1059 & 27650-29575,ERR7441941
parent_1,parent_0,ERR7442740_NC_045512:0,18,3,3,0.014285716228,0,-1.8451,0.02837,0.02836735,3,27516-27673 & 27676-28916,ERR7442740
parent_0,parent_1,ERR7445887_NC_045512:0,3,8,8,0.024242425337,0,-1.6154,0.0479,0.04789716,1195,1195-4962 & 28086-29903,ERR7445887
parent_1,parent_0,ERR7465684_NC_045512:0,23,3,3,0.009230771102,0,-2.0348,0.01838,0.01837634,3,18255-21302 & 21305-25488,ERR7465684
parent_1,parent_0,ERR7480160_NC_045512:0,16,3,3,0.017543861642,0,-1.7559,0.03478,0.03477994,3,27390-27480 & 27483-29448,ERR7480160
parent_1,parent_0,ERR7491381_NC_045512:0,15,3,3,0.019607845694,0,-1.7076,0.03883,0.03883122,3,26455-26490 & 26493-29076,ERR7491381
parent_1,parent_0,ERR7495974_NC_045512:0,26,3,3,0.007389163598,0,-2.1314,0.01472,0.01472373,3,17802-21302 & 21305-21341,ERR7495974
parent_1,parent_0,ERR7518217_NC_045512:0,3,22,22,0.001739130588,0,-2.7597,0.00348,0.003475237,2866,0-6075 & 26682-27037,ERR7518217
parent_1,parent_0,ERR7520786_NC_045512:0,3,11,11,0.010989011265,0,-1.959,0.02186,0.02185726,2522,0-4446 & 21649-27381,ERR7520786
parent_1,parent_0,ERR7526590_NC_045512:0,9,4,4,0.013986015692,0,-1.8543,0.02778,0.02777642,4,25003-26489 & 26493-27582,ERR7526590
parent_1,parent_0,ERR7528443_NC_045512:0,3,8,8,0.024242425337,0,-1.6154,0.0479,0.04789716,2522,0-5989 & 25522-27381,ERR7528443
parent_1,parent_0,ERR7538255_NC_045512:0,14,3,3,0.02205882594,0,-1.6564,0.04363,0.04363106,3,22100-23070 & 23073-28977,ERR7538255
parent_1,parent_0,ERR7540364_NC_045512:0,19,3,3,0.012987014838,0,-1.8865,0.02581,0.02580537,3,14529-21293 & 21296-21994,ERR7540364
parent_1,parent_0,ERR7546370_NC_045512:0,3,11,11,0.010989011265,0,-1.959,0.02186,0.02185726,2866,0-12170 & 25245-27037,ERR7546370
parent_1,parent_0,ERR7558527_NC_045512:0,15,3,3,0.019607845694,0,-1.7076,0.03883,0.03883122,3,24616-26490 & 26493-27406,ERR7558527
parent_1,parent_0,ERR7561646_NC_045512:0,4,12,12,0.002747253049,0,-2.5611,0.00549,0.005486959,2029,0-524 & 21072-27874,ERR7561646
parent_1,parent_0,ERR7561766_NC_045512:0,5,9,9,0.002997003496,0,-2.5233,0.00599,0.005985025,4654,0-1120 & 15953-25249,ERR7561766
parent_1,parent_0,ERR7570582_NC_045512:0,16,3,3,0.017543861642,0,-1.7559,0.03478,0.03477994,3,19488-21302 & 21305-22992,ERR7570582
parent_1,parent_0,ERR7576474_NC_045512:0,3,38,38,0.000375234551,0,-3.4257,0.00075,0.0007503283,509,509-1730 & 28917-29903,ERR7576474
parent_0,parent_1,ERR7584913_NC_045512:0,9,7,7,0.000874125864,0,-3.0584,0.00175,0.001747488,9,21412-22025 & 22034-22464,ERR7584913
parent_0,parent_1,ERR7605456_NC_045512:0,7,10,10,0.000411353423,0,-3.3858,0.00082,0.0008225376,10969,10969-15910 & 28200-29903,ERR7605456
parent_1,parent_0,ERR7608959_NC_045512:0,4,8,8,0.010101011023,0,-1.9956,0.0201,0.02009999,2029,0-524 & 21601-27874,ERR7608959
parent_0,parent_1,ERR7609970_NC_045512:0,13,3,3,0.025000002235,0,-1.6021,0.04938,0.049375,3,25003-27380 & 27383-27383,ERR7609970
parent_1,parent_0,ERR7632697_NC_045512:0,3,10,10,0.013986015692,0,-1.8543,0.02778,0.02777642,2522,0-1835 & 22121-27381,ERR7632697
parent_1,parent_0,ERR7633821_NC_045512:0,13,3,3,0.025000002235,0,-1.6021,0.04938,0.049375,3,18402-21302 & 21305-22207,ERR7633821
parent_1,parent_0,ERR7636105_NC_045512:0,13,3,3,0.025000002235,0,-1.6021,0.04938,0.049375,3,15026-21302 & 21305-22207,ERR7636105
parent_1,parent_0,ERR7643780_NC_045512:0,10,4,4,0.010989012197,0,-1.959,0.02186,0.02185727,5,24959-25703 & 25708-27524,ERR7643780
parent_1,parent_0,ERR7648958_NC_045512:0,3,9,9,0.018181819469,0,-1.7404,0.03603,0.03603306,3413,0-5162 & 16857-26490,ERR7648958
parent_1,parent_0,ERR7682786_NC_045512:0,13,3,3,0.025000002235,0,-1.6021,0.04938,0.049375,3,21995-25334 & 25337-25613,ERR7682786
parent_1,parent_0,ERR7683551_NC_045512:0,4,7,7,0.015151516534,0,-1.8195,0.03007,0.03007346,9,14712-22025 & 22034-23400,ERR7683551
parent_1,parent_0,ERR7684935_NC_045512:0,7,8,8,0.001243201434,0,-2.9055,0.00248,0.002484857,7878,0-8865 & 17428-22025,ERR7684935
parent_1,parent_0,ERR7685027_NC_045512:0,3,11,11,0.010989011265,0,-1.959,0.02186,0.02185726,2866,0-989 & 24349-27037,ERR7685027
parent_1,parent_0,ERR7686130_NC_045512:0,3,8,8,0.024242425337,0,-1.6154,0.0479,0.04789716,1026,0-3869 & 23609-28877,ERR7686130
parent_1,parent_0,ERR7686527_NC_045512:0,16,6,6,0.000227842349,0,-3.6424,0.00046,0.0004556328,6,17259-22028 & 22034-22802,ERR7686527
parent_1,parent_0,ERR7693817_NC_045512:0,9,4,4,0.013986015692,0,-1.8543,0.02778,0.02777642,294,2220-3609 & 3903-7850,ERR7693817
parent_1,parent_0,ERR7694911_NC_045512:0,11,7,7,0.000377073913,0,-3.4236,0.00075,0.0007540056,9,17243-22025 & 22034-24984,ERR7694911
parent_1,parent_0,ERR7696866_NC_045512:0,6,7,7,0.004079254344,0,-2.3894,0.00814,0.008141868,9,17331-22025 & 22034-22879,ERR7696866
parent_1,parent_0,ERR7697441_NC_045512:0,5,8,8,0.004662005231,0,-2.3314,0.0093,0.009302276,10,10741-22024 & 22034-29465,ERR7697441
parent_1,parent_0,ERR7701693_NC_045512:0,7,8,8,0.001243201434,0,-2.9055,0.00248,0.002484857,10,11485-22024 & 22034-22226,ERR7701693
parent_1,parent_0,ERR7707958_NC_045512:0,6,7,7,0.004079254344,0,-2.3894,0.00814,0.008141868,9,12525-22025 & 22034-25843,ERR7707958
parent_1,parent_0,ERR7709970_NC_045512:0,16,6,6,0.000227842349,0,-3.6424,0.00046,0.0004556328,6,21194-22028 & 22034-26090,ERR7709970
parent_1,parent_0,ERR7712393_NC_045512:0,8,10,10,0.000205676712,0,-3.6868,0.00041,0.0004113111,7251,19884-22025 & 29276-29720,ERR7712393
parent_1,parent_0,ERR7715835_NC_045512:0,8,18,18,5.760831e-06,0,-5.2395,1e-05,1.152163e-05,4386,0-1418 & 20758-25517,ERR7715835
parent_1,parent_0,ERR7718295_NC_045512:0,16,7,7,6.9343325e-05,0,-4.159,0.00014,0.0001386818,9,16503-22025 & 22034-23502,ERR7718295
parent_1,parent_0,ERR7724904_NC_045512:0,19,4,4,0.002258611377,0,-2.6462,0.00451,0.004512121,5,28237-28241 & 28246-29699,ERR7724904
parent_0,parent_1,ERR7730302_NC_045512:0,5,6,6,0.012987013906,0,-1.8865,0.02581,0.02580537,4790,17040-22225 & 27015-29903,ERR7730302
parent_1,parent_0,ERR7745082_NC_045512:0,16,3,3,0.017543861642,0,-1.7559,0.03478,0.03477994,3,18889-22031 & 22034-23400,ERR7745082
parent_1,parent_0,ERR7761842_NC_045512:0,10,4,4,0.010989012197,0,-1.959,0.02186,0.02185727,4,25003-26489 & 26493-27013,ERR7761842
parent_1,parent_0,ERR7777094_NC_045512:0,6,9,8,0.016983021051,0,-1.77,0.03368,0.03367762,4290,0-4235 & 21996-25613,ERR7777094
parent_1,parent_0,ERR7779801_NC_045512:0,15,3,3,0.019607845694,0,-1.7076,0.03883,0.03883122,3,15285-21302 & 21305-22207,ERR7779801
parent_1,parent_0,ERR7791194_NC_045512:0,3,8,8,0.024242425337,0,-1.6154,0.0479,0.04789716,2333,0-2108 & 17734-27570,ERR7791194
parent_0,parent_1,ERR7791931_NC_045512:0,3,13,13,0.007142857648,0,-2.1461,0.01423,0.01423469,4422,4422-5838 & 25353-29903,ERR7791931
parent_1,parent_0,ERR7795899_NC_045512:0,12,4,4,0.007142858114,0,-2.1461,0.01423,0.0142347,4,20946-26489 & 26493-29542,ERR7795899
parent_1,parent_0,ERR7796444_NC_045512:0,16,3,3,0.017543861642,0,-1.7559,0.03478,0.03477994,3,13326-21293 & 21296-21675,ERR7796444
parent_1,parent_0,ERR7805016_NC_045512:0,13,3,3,0.025000002235,0,-1.6021,0.04938,0.049375,3,26750-27037 & 27040-29642,ERR7805016
parent_0,parent_1,ERR7805424_NC_045512:0,23,3,3,0.009230771102,0,-2.0348,0.01838,0.01837634,3,27875-27880 & 27883-28177,ERR7805424
parent_1,parent_0,ERR7807306_NC_045512:0,4,11,11,0.00366300391,0,-2.4362,0.00731,0.00731259,5321,0-6362 & 20579-24582,ERR7807306
parent_1,parent_0,ERR7818479_NC_045512:0,21,3,3,0.010869566351,0,-1.9638,0.02162,0.02162099,3,3117-5702 & 5705-7850,ERR7818479
parent_1,parent_0,ERR7838576_NC_045512:0,4,8,8,0.010101011023,0,-1.9956,0.0201,0.02009999,11041,14117-15669 & 26710-29379,ERR7838576
parent_1,parent_0,ERR7863688_NC_045512:0,17,3,3,0.015789475292,0,-1.8016,0.03133,0.03132964,3,25513-27037 & 27040-27439,ERR7863688
parent_1,parent_0,ERR7889430_NC_045512:0,7,16,15,0.000632248004,0,-3.1991,0.00126,0.001264096,6784,0-1076 & 21302-23119,ERR7889430
parent_1,parent_0,ERR7920237_NC_045512:0,35,3,3,0.004267425742,0,-2.3698,0.00852,0.008516641,3,22227-27037 & 27040-27111,ERR7920237
parent_1,parent_0,ERR7932034_NC_045512:0,17,3,3,0.015789475292,0,-1.8016,0.03133,0.03132964,3,1555-3683 & 3686-9390,ERR7932034
parent_1,parent_0,ERR7989628_NC_045512:0,35,3,3,0.004267425742,0,-2.3698,0.00852,0.008516641,3,12946-13422 & 13425-16169,ERR7989628
parent_1,parent_0,ERR8018134_NC_045512:0,4,10,10,0.004995005671,0,-2.3015,0.00997,0.009965061,4290,0-1249 & 17041-25613,ERR8018134
parent_1,parent_0,ERR8037512_NC_045512:0,14,5,4,0.021757826209,0,-1.6624,0.04304,0.04304225,4,27612-27879 & 27883-29626,ERR8037512
parent_1,parent_0,ERR8120452_NC_045512:0,44,3,3,0.002775208093,0,-2.5567,0.00554,0.005542714,3,27384-28249 & 28252-29509,ERR8120452
parent_1,parent_0,ERR8133262_NC_045512:0,3,8,8,0.024242425337,0,-1.6154,0.0479,0.04789716,1560,0-9855 & 25709-28343,ERR8133262
parent_1,parent_0,ERR8144931_NC_045512:0,5,6,6,0.012987013906,0,-1.8865,0.02581,0.02580537,9629,0-3239 & 13571-20274,ERR8144931
parent_1,parent_0,ERR8175973_NC_045512:0,21,6,6,7.4321819e-05,0,-4.1289,0.00015,0.0001486381,6,17302-22028 & 22034-23655,ERR8175973
parent_1,parent_0,ERR8178285_NC_045512:0,14,4,4,0.004901961423,0,-2.3096,0.00978,0.009779894,5,22444-25332 & 25337-28298,ERR8178285
parent_0,parent_1,ERR8185895_NC_045512:0,3,19,19,0.002597402781,0,-2.5855,0.00519,0.005188059,509,509-4286 & 29687-29903,ERR8185895
parent_1,parent_0,ERR8187981_NC_045512:0,13,4,4,0.005882353522,0,-2.2304,0.01173,0.0117301,4,25352-26489 & 26493-27577,ERR8187981
parent_1,parent_0,ERR8193340_NC_045512:0,18,6,6,0.000141163197,0,-3.8503,0.00028,0.0002823065,6,19870-22028 & 22034-25871,ERR8193340
parent_1,parent_0,ERR8193657_NC_045512:0,15,3,3,0.019607845694,0,-1.7076,0.03883,0.03883122,3,24001-26490 & 26493-26906,ERR8193657
parent_0,parent_1,ERR8196091_NC_045512:0,9,6,6,0.001998002408,0,-2.6994,0.00399,0.003992013,8,25047-27376 & 27384-29613,ERR8196091
parent_1,parent_0,ERR8198202_NC_045512:0,8,7,6,0.017560219392,0,-1.7555,0.03481,0.03481208,6,21255-22028 & 22034-22331,ERR8198202
parent_1,parent_0,ERR8199715_NC_045512:0,8,9,8,0.005306459498,0,-2.2752,0.01058,0.01058476,10416,3476-7849 & 18265-21994,ERR8199715
parent_1,parent_0,ERR8204883_NC_045512:0,13,6,6,0.000515995955,0,-3.2874,0.00103,0.001031726,6,18942-22028 & 22034-22996,ERR8204883
parent_1,parent_0,ERR8210501_NC_045512:0,5,11,10,0.017399268225,0,-1.7595,0.0345,0.0344958,7851,7851-10505 & 27746-29903,ERR8210501
parent_1,parent_0,ERR8213432_NC_045512:0,10,18,18,8.38216e-07,0,-6.0766,0.0,1.676431e-06,6478,0-5181 & 21708-23425,ERR8213432
parent_1,parent_0,ERR8214964_NC_045512:0,21,8,8,5.125642e-06,0,-5.2903,1e-05,1.025126e-05,10,17122-22024 & 22034-22501,ERR8214964
parent_1,parent_0,ERR8216764_NC_045512:0,13,3,3,0.025000002235,0,-1.6021,0.04938,0.049375,3,21614-25334 & 25337-25975,ERR8216764
parent_1,parent_0,ERR8219227_NC_045512:0,15,3,3,0.019607845694,0,-1.7076,0.03883,0.03883122,3,19170-21041 & 21044-21667,ERR8219227
parent_1,parent_0,ERR8241576_NC_045512:0,18,3,3,0.014285716228,0,-1.8451,0.02837,0.02836735,3,25463-27381 & 27384-27565,ERR8241576
parent_1,parent_0,ERR8241972_NC_045512:0,16,5,5,0.000835421961,0,-3.0781,0.00167,0.001670146,6,25956-27571 & 27577-29202,ERR8241972
parent_1,parent_0,ERR8245085_NC_045512:0,23,5,5,0.000244200259,0,-3.6123,0.00049,0.0004883409,5,22027-22029 & 22034-22046,ERR8245085
parent_1,parent_0,ERR8248166_NC_045512:0,5,8,8,0.004662005231,0,-2.3314,0.0093,0.009302276,10,21264-22025 & 22035-29099,ERR8248166
parent_1,parent_0,ERR8248180_NC_045512:0,16,4,4,0.003508772235,0,-2.4548,0.00701,0.007005233,5,17841-25332 & 25337-29744,ERR8248180
parent_0,parent_1,ERR8250720_NC_045512:0,19,6,6,0.000112930553,0,-3.9472,0.00023,0.0002258484,6,21301-22028 & 22034-22594,ERR8250720
parent_1,parent_0,ERR8251790_NC_045512:0,13,7,7,0.000180598567,0,-3.7433,0.00036,0.0003611645,9,11800-22025 & 22034-23475,ERR8251790
parent_0,parent_1,ERR8251978_NC_045512:0,9,7,7,0.000874125864,0,-3.0584,0.00175,0.001747488,9,8542-22025 & 22034-25304,ERR8251978
parent_1,parent_0,ERR8254824_NC_045512:0,6,10,9,0.011363636702,0,-1.9445,0.0226,0.02259814,4327,0-1885 & 24986-25576,ERR8254824
parent_1,parent_0,ERR8256177_NC_045512:0,14,3,3,0.02205882594,0,-1.6564,0.04363,0.04363106,3,23202-25334 & 25337-27433,ERR8256177
parent_1,parent_0,ERR8256185_NC_045512:0,14,7,7,0.000128998974,0,-3.8894,0.00026,0.0002579813,7,17193-22028 & 22035-25623,ERR8256185
parent_1,parent_0,ERR8256873_NC_045512:0,4,7,7,0.015151516534,0,-1.8195,0.03007,0.03007346,552,2470-21593 & 22145-22598,ERR8256873
parent_1,parent_0,ERR8287258_NC_045512:0,12,6,5,0.011042879894,0,-1.9569,0.02196,0.02196381,8,5924-13905 & 13913-20133,ERR8287258
parent_1,parent_0,ERR8304130_NC_045512:0,4,8,8,0.010101011023,0,-1.9956,0.0201,0.02009999,333,0-3239 & 23665-29570,ERR8304130
parent_1,parent_0,ERR8409079_NC_045512:0,3,9,9,0.018181819469,0,-1.7404,0.03603,0.03603306,4196,0-1222 & 21596-25707,ERR8409079
parent_1,parent_0,ERR8419224_NC_045512:0,8,4,4,0.018181821331,0,-1.7404,0.03603,0.03603306,1469,203-2468 & 3937-16988,ERR8419224
parent_1,parent_0,ERR8476414_NC_045512:0,86,6,6,1.22008e-07,0,-6.9136,0.0,2.440158e-07,8,210-685 & 693-2667,ERR8476414
parent_1,parent_0,ERR8487500_NC_045512:0,4,7,7,0.015151516534,0,-1.8195,0.03007,0.03007346,8598,0-1819 & 10417-16808,ERR8487500
parent_1,parent_0,ERR8491634_NC_045512:0,3,8,8,0.024242425337,0,-1.6154,0.0479,0.04789716,7914,0-8045 & 19606-21989,ERR8491634
parent_1,parent_0,ERR8534857_NC_045512:0,7,24,22,0.001002063276,0,-2.9991,0.002,0.002003122,9949,0-1469 & 15715-19954,ERR8534857
parent_1,parent_0,ERR8551406_NC_045512:0,3,11,11,0.010989011265,0,-1.959,0.02186,0.02185726,2866,0-3239 & 22600-27037,ERR8551406
parent_1,parent_0,ERR8556749_NC_045512:0,8,37,37,4.1753e-08,0,-7.3793,0.0,8.350609e-08,3844,0-311 & 24131-26059,ERR8556749
parent_1,parent_0,ERR8560366_NC_045512:0,4,6,6,0.023809526116,0,-1.6232,0.04705,0.04705216,7417,0-4082 & 20065-22486,ERR8560366
parent_1,parent_0,ERR8680390_NC_045512:0,5,5,5,0.023809526116,0,-1.6232,0.04705,0.04705216,3465,14940-23575 & 27040-28876,ERR8680390
parent_0,parent_1,ERR8686127_NC_045512:0,15,34,34,1e-11,0,-10.9933,0.0,2.030998e-11,10447,10447-11672 & 29021-29903,ERR8686127
parent_1,parent_0,ERR8694893_NC_045512:0,14,3,3,0.02205882594,0,-1.6564,0.04363,0.04363106,3,10645-21293 & 21296-22598,ERR8694893
parent_1,parent_0,ERR8696990_NC_045512:0,5,9,9,0.002997003496,0,-2.5233,0.00599,0.005985025,7914,0-8045 & 19606-21989,ERR8696990
parent_1,parent_0,ERR8698218_NC_045512:0,3,9,9,0.018181819469,0,-1.7404,0.03603,0.03603306,9831,9559-12779 & 29302-29631,ERR8698218
parent_0,parent_1,ERR8756530_NC_045512:0,12,41,39,5.4831e-08,0,-7.261,0.0,1.096621e-07,8393,8393-9422 & 27385-29903,ERR8756530
parent_1,parent_0,ERR8963886_NC_045512:0,4,6,6,0.023809526116,0,-1.6232,0.04705,0.04705216,4301,0-1511 & 20149-25602,ERR8963886
parent_1,parent_0,ERR8996829_NC_045512:0,69,4,4,6.4312822e-05,0,-4.1917,0.00013,0.0001286215,4,26858-27381 & 27385-29300,ERR8996829
parent_1,parent_0,ERR9003093_NC_045512:0,3,10,10,0.013986015692,0,-1.8543,0.02778,0.02777642,2746,355-5922 & 22600-27512,ERR9003093
parent_1,parent_0,ERR9005692_NC_045512:0,19,3,3,0.012987014838,0,-1.8865,0.02581,0.02580537,3,20703-21302 & 21305-22598,ERR9005692
parent_1,parent_0,ERR9006251_NC_045512:0,3,8,8,0.024242425337,0,-1.6154,0.0479,0.04789716,2866,0-2468 & 21596-27037,ERR9006251
parent_1,parent_0,ERR9077528_NC_045512:0,7,6,6,0.004662005231,0,-2.3314,0.0093,0.009302276,502,25241-27381 & 27883-29211,ERR9077528
parent_0,parent_1,ERR9085156_NC_045512:0,4,7,7,0.015151516534,0,-1.8195,0.03007,0.03007346,8162,0-2468 & 16745-21741,ERR9085156
parent_1,parent_0,ERR9086146_NC_045512:0,3,9,9,0.018181819469,0,-1.7404,0.03603,0.03603306,2522,0-5046 & 21596-27381,ERR9086146
parent_1,parent_0,ERR9098258_NC_045512:0,3,8,8,0.024242425337,0,-1.6154,0.0479,0.04789716,2522,0-3239 & 23665-27381,ERR9098258
parent_1,parent_0,ERR9103660_NC_045512:0,26,3,3,0.007389163598,0,-2.1314,0.01472,0.01472373,3,25250-25571 & 25574-26528,ERR9103660
parent_1,parent_0,ERR9194350_NC_045512:0,42,4,4,0.000263504655,0,-3.5792,0.00053,0.0005269399,4,26858-27380 & 27384-29509,ERR9194350
parent_1,parent_0,ERR9215238_NC_045512:0,9,28,27,2.612465e-06,0,-5.5829,1e-05,5.224923e-06,4041,667-4895 & 24504-26529,ERR9215238
parent_1,parent_0,ERR9216857_NC_045512:0,6,8,8,0.002331002848,0,-2.6325,0.00466,0.004656572,11,7790-22191 & 22202-22598,ERR9216857
parent_1,parent_0,ERR9218115_NC_045512:0,4,7,7,0.015151516534,0,-1.8195,0.03007,0.03007346,7305,0-7598 & 17677-22598,ERR9218115
parent_1,parent_0,ERR9234072_NC_045512:0,3,9,9,0.018181819469,0,-1.7404,0.03603,0.03603306,3022,0-876 & 25456-26881,ERR9234072
parent_0,parent_1,ERR9252743_NC_045512:0,18,33,31,7.48e-10,0,-9.1263,0.0,1.49522e-09,12147,14267-15238 & 27385-29903,ERR9252743
parent_1,parent_0,ERR9262073_NC_045512:0,12,34,34,3.34e-10,0,-9.4761,0.0,6.681983e-10,5774,0-668 & 23049-24129,ERR9262073
parent_1,parent_0,ERR9264149_NC_045512:0,3,8,8,0.024242425337,0,-1.6154,0.0479,0.04789716,2866,0-2921 & 21596-27037,ERR9264149
parent_1,parent_0,ERR9265394_NC_045512:0,17,33,24,0.001853678841,0,-2.732,0.0037,0.003703922,5828,2453-3855 & 25417-26528,ERR9265394
parent_1,parent_0,ERR9267774_NC_045512:0,13,3,3,0.025000002235,0,-1.6021,0.04938,0.049375,3,23673-26490 & 26493-28673,ERR9267774
parent_0,parent_1,ERR9278240_NC_045512:0,17,31,31,4e-12,0,-11.3725,0.0,8.481726e-12,12880,12880-13858 & 27385-29903,ERR9278240
parent_1,parent_0,ERR9311740_NC_045512:0,3,9,9,0.018181819469,0,-1.7404,0.03603,0.03603306,509,509-1039 & 22895-29903,ERR9311740
parent_1,parent_0,ERR9316250_NC_045512:0,3,47,47,0.000204081633,0,-3.6902,0.00041,0.0004081216,1027,0-2788 & 27384-28876,ERR9316250
parent_1,parent_0,ERR9327284_NC_045512:0,20,33,32,5e-12,0,-11.2887,0.0,1.028885e-11,7129,0-2788 & 22674-22774,ERR9327284
parent_1,parent_0,ERR9340569_NC_045512:0,3,9,9,0.018181819469,0,-1.7404,0.03603,0.03603306,2522,0-2642 & 22859-27381,ERR9340569
parent_1,parent_0,ERR9342859_NC_045512:0,26,3,3,0.007389163598,0,-2.1314,0.01472,0.01472373,3,15451-21302 & 21305-22000,ERR9342859
parent_1,parent_0,ERR9365679_NC_045512:0,12,6,6,0.000700280245,0,-3.1547,0.0014,0.00140007,9,5924-13905 & 13914-20133,ERR9365679
parent_0,parent_1,ERR9380041_NC_045512:0,5,46,46,2.554214e-06,0,-5.5927,1e-05,5.108421e-06,2832,2832-4182 & 29359-29903,ERR9380041
parent_1,parent_0,ERR9380129_NC_045512:0,23,25,24,3.5e-11,0,-10.4565,0.0,6.990186e-11,8309,0-2468 & 19956-21594,ERR9380129
parent_1,parent_0,ERR9396441_NC_045512:0,3,31,31,0.000668449269,0,-3.1749,0.00134,0.001336452,2023,0-3925 & 26276-27880,ERR9396441
parent_1,parent_0,ERR9417928_NC_045512:0,26,23,23,0.0,0,-12.3346,0.0,9.255553e-13,5750,20055-21760 & 27510-29509,ERR9417928
parent_1,parent_0,ERR9448648_NC_045512:0,22,32,29,6.01e-10,0,-9.2213,0.0,1.201496e-09,8286,0-2468 & 19956-21617,ERR9448648
parent_1,parent_0,ERR9457450_NC_045512:0,3,15,15,0.004901961423,0,-2.3096,0.00978,0.009779894,2678,1882-6537 & 26030-29107,ERR9457450
parent_1,parent_0,ERR9480201_NC_045512:0,12,4,4,0.007142858114,0,-2.1461,0.01423,0.0142347,1903,22458-25481 & 27384-29170,ERR9480201
parent_1,parent_0,ERR9494865_NC_045512:0,3,31,31,0.000668449269,0,-3.1749,0.00134,0.001336452,1659,0-3226 & 26079-28244,ERR9494865
parent_1,parent_0,ERR9535797_NC_045512:0,3,31,31,0.000668449269,0,-3.1749,0.00134,0.001336452,2023,0-651 & 25635-27880,ERR9535797
parent_1,parent_0,ERR9611962_NC_045512:0,4,19,19,0.000564652844,0,-3.2482,0.00113,0.001128987,7411,0-2788 & 10199-14598,ERR9611962
parent_0,parent_1,ERR9618461_NC_045512:0,17,34,34,1e-12,0,-11.9141,0.0,2.437197e-12,13195,13195-15508 & 29511-29903,ERR9618461
parent_0,parent_1,ERR9625458_NC_045512:0,7,45,44,2.675944e-06,0,-5.5725,1e-05,5.351881e-06,6127,6127-8391 & 29542-29903,ERR9625458
