,start,node,length,max_inheritors,min_inheritors
29024,28254,1303217,1,2,2
29025,28254,1303238,1,1,1
29026,28254,1303768,1,1,1
29027,28254,1304835,1,1,1
29028,28254,1305330,1,1,1
29029,28254,1305507,1,1,1
29030,28254,1305800,1,1,1
29031,28254,1306351,1,1,1
29032,28254,1306418,1,1,1
29033,28254,1307097,1,1,1
29034,28254,1309516,1,2,2
29035,28254,1310988,1,1,1
29036,28254,1311160,1,2,2
29037,28370,1311160,1,2,2
29038,28254,1311496,1,6,6
29039,28254,1311515,1,1,1
29040,28254,1312339,1,1,1
29041,28254,1313340,1,1,1
29042,28254,1313734,1,12,12
29043,28254,1313791,1,1,1
29044,28254,1314893,1,2,2
29045,28254,1315121,1,2,2
29046,28254,1315273,1,1,1
29047,28254,1315578,1,6,6
29048,28254,1316736,1,1,1
29049,28254,1316773,1,1,1
29050,28254,1316888,1,1,1
29051,28254,1317556,1,1,1
29052,28254,1318252,1,1,1
29053,28254,1318806,1,15,15
29054,28254,1319050,1,1,1
29055,28254,1319214,1,1,1
29056,28254,1319329,1,1,1
29057,28254,1319674,1,1,1
29058,28254,1320249,1,1,1
29059,28254,1320542,1,2,2
29060,28254,1321058,1,1,1
29061,28254,1321062,1,3,3
29062,28254,1322564,1,1,1
29063,28254,1322880,1,3,3
29064,28254,1322930,1,3,3
29065,28254,1323114,1,1,1
29066,28254,1323357,1,6,6
29067,28254,1323438,1,1,1
29068,28254,1323739,1,10,10
29069,28254,1324358,1,1,1
29070,28254,1324831,1,1,1
29071,28254,1324916,1,1,1
29072,28254,1325205,1,1,1
29073,28254,1325271,1,1,1
29074,28254,1325425,1,1,1
29075,28254,1325655,1,1,1
29076,28254,1325679,1,2,2
29077,28254,1325822,1,1,1
29078,28254,1325830,1,1,1
29079,28254,1325958,1,1,1
29080,28254,1326066,1,2,2
29081,28254,1326909,1,1,1
29082,28254,1327257,1,1,1
29083,28254,1327373,1,1,1
29084,28254,1327929,1,1,1
29085,28254,1328221,1,2,2
29086,28254,1328383,1,2,2
29087,28254,1328482,1,1,1
29088,28254,1328952,1,2,2
29089,28254,1329384,1,1,1
29090,28254,1329444,1,2,2
29091,28254,1330366,1,1,1
29092,28254,1330382,1,1,1
29093,28254,1330668,1,1,1
29094,28254,1331020,1,1,1
29095,28254,1331680,1,1,1
29096,28254,1331710,1,1,1
29097,28254,1332415,1,1,1
29098,28254,1332496,1,1,1
29099,28254,1332600,1,1,1
29100,28254,1332959,1,7,7
29101,28254,1333182,1,1,1
29102,28254,1333330,1,1,1
29103,28254,1333412,1,1,1
29104,28254,1333921,1,1,1
29105,28254,1334205,1,1,1
29106,28254,1334526,1,1,1
29107,28254,1335843,1,1,1
29108,28254,1335976,1,1,1
29109,28254,1336070,1,1,1
29110,28254,1336071,1,1,1
29111,28254,1336239,1,2,2
29112,28254,1336356,1,2,2
29113,28254,1337045,1,1,1
29114,28254,1337267,1,2,2
29115,28254,1337845,1,1,1
29116,28254,1337979,1,3,3
29117,28254,1338323,1,1,1
29118,28254,1338324,1,3,3
29119,28254,1338450,1,1,1
29120,28254,1339000,1,2,2
29121,28254,1339646,1,1,1
29122,28254,1339687,1,1,1
29123,28254,1340111,1,1,1
29124,28254,1340967,1,1,1
29125,28254,1341302,1,1,1
29126,28254,1341670,1,1,1
29127,28254,1341674,1,1,1
29128,28254,1342288,1,1,1
29129,28254,1342470,1,1,1
29130,28254,1342771,1,3,3
29131,28254,1343196,1,1,1
29132,28254,1343739,1,1,1
29133,28254,1344310,1,1,1
29134,28254,1344331,1,2,2
29135,28254,1344486,1,1,1
29136,28254,1344844,1,1,1
29137,28254,1344876,1,1,1
29138,28254,1345044,1,1,1
29139,28254,1345185,1,1,1
29140,28254,1345387,1,1,1
29141,28254,1345490,1,7,7
29142,28254,1345594,1,1,1
29143,28254,1345707,1,1,1
29144,28254,1345766,1,1,1
29145,28254,1345774,1,2,2
29146,28254,1345955,1,2,2
29147,28254,1346024,1,3,3
29148,28254,1346432,1,2,2
29149,28254,1347443,1,2,2
29150,28254,1347552,1,1,1
29151,28254,1347870,1,1,1
29152,28254,1347910,1,1,1
29153,28254,1348109,1,1,1
29154,28254,1348222,1,1,1
29155,28254,1348732,1,1,1
29156,28254,1348992,1,2,2
29157,28254,1349231,1,4,4
29158,28254,1349326,1,6,6
29159,28254,1349367,1,1,1
29160,28254,1349398,1,1,1
29161,28254,1350163,1,3,3
29162,28254,1350201,1,3,3
29163,28254,1350238,1,2,2
29164,28254,1350342,1,1,1
29165,28254,1350773,1,2,2
29166,28254,1351214,1,1,1
29167,28254,1351290,1,1,1
29168,28254,1351291,1,1,1
29169,28254,1351324,1,1,1
29170,28254,1351616,1,9,9
29171,28254,1351637,1,2,2
29172,28254,1351839,1,1,1
29173,28254,1352213,1,6,6
29174,28254,1352357,1,1,1
29175,28254,1352502,1,1,1
29176,28254,1353051,1,1,1
29177,28254,1353080,1,3,3
29178,28254,1353142,1,3,3
29179,28254,1353688,1,1,1
29180,28254,1354028,1,1,1
29181,28254,1354631,1,1,1
29182,28254,1354707,1,1,1
29183,28254,1354724,1,1,1
29184,28254,1355146,1,1,1
29185,28254,1355601,1,1,1
29186,28254,1355620,1,1,1
29187,28254,1355991,1,1,1
29188,28254,1356260,1,3,3
29189,28254,1356390,1,10,10
29190,28254,1356474,1,1,1
29191,28254,1356684,1,1,1
29192,28254,1356804,1,1,1
29193,28254,1357410,1,2,2
29194,28254,1357511,1,1,1
29195,28254,1357559,1,1,1
29196,28254,1357869,1,5,5
29197,28254,1358057,1,3,3
29198,28254,1358064,1,1,1
29199,28254,1358713,1,1,1
29200,28254,1358868,1,2,2
29201,28254,1359002,1,1,1
29202,28254,1359004,1,1,1
29203,28254,1359053,1,1,1
29204,28254,1359054,1,1,1
29205,28254,1359380,1,1,1
29206,28254,1359775,1,2,2
29207,28254,1359881,1,1,1
29208,28254,1359883,1,1,1
29209,28254,1360428,1,1,1
29210,28254,1360687,1,8,8
29211,28254,1360732,1,5,5
29212,28254,1360740,1,1,1
29213,28254,1360826,1,1,1
29214,28254,1360924,1,1,1
29215,28254,1361096,1,4,4
29216,28254,1361108,1,2,2
29217,28254,1361395,1,1,1
29218,28254,1361618,1,1,1
29219,28254,1361915,1,20,20
29220,28254,1362064,1,1,1
29221,28254,1362113,1,1,1
29222,28254,1362127,1,1,1
29223,28254,1362435,1,6,6
29224,28254,1362634,1,1,1
29225,28254,1362862,1,1,1
29226,28254,1363249,1,2,2
29227,28254,1364689,1,2,2
29228,28254,1365251,1,2,2
29229,28254,1365393,1,1,1
29230,28254,1365610,1,1,1
29231,28254,1365689,1,1,1
29232,28254,1365845,1,4,4
29233,28254,1365929,1,1,1
29234,28254,1366288,1,4,4
29235,28254,1366524,1,4,4
29236,28254,1366650,1,2,2
29237,28254,1366672,1,1,1
29238,28254,1366917,1,1,1
29239,28254,1367205,1,1,1
29240,28254,1367300,1,1,1
29241,28254,1367662,1,1,1
29242,28254,1367746,1,2,2
29243,28254,1367778,1,1,1
29244,28254,1367840,1,1,1
29245,28254,1368030,1,1,1
29246,28254,1368085,1,1,1
29247,28254,1368170,1,1,1
29248,28254,1368308,1,1,1
29249,28254,1368379,1,1,1
29250,28254,1368478,1,1,1
29251,28254,1368912,1,1,1
29252,28254,1369642,1,1,1
29253,28254,1369749,1,1,1
29254,28254,1370433,1,1,1
29255,28254,1370706,1,1,1
29256,28254,1370856,1,2,2
29257,28254,1371099,1,4,4
29258,28254,1371313,1,1,1
29259,28254,1371426,1,1,1
29260,28254,1372072,1,4,4
29261,28254,1372355,1,1,1
29262,28254,1372676,1,1,1
29263,28254,1372937,1,3,3
29264,28254,1373242,1,1,1
29265,28254,1373390,1,1,1
29266,28254,1374001,1,2,2
29267,28254,1374037,1,4,4
29268,28254,1374133,1,3,3
29269,28254,1374232,1,1,1
29270,28254,1375329,1,1,1
29271,28254,1376290,1,6,6
29272,28254,1376425,1,2,2
29273,28254,1376548,1,1,1
29274,28254,1376639,1,1,1
29275,28254,1376781,1,5,5
29276,28254,1377162,1,1,1
29277,28254,1378112,1,1,1
29278,28254,1378646,1,1,1
29279,28254,1378900,1,1,1
29280,28254,1378973,1,1,1
29281,28254,1379130,1,11,11
29282,28254,1379367,1,1,1
29283,28254,1379843,1,1,1
29284,28254,1379981,1,1,1
29285,28254,1380503,1,1,1
29286,28254,1380539,1,1,1
29287,28254,1380554,1,1,1
29288,28254,1380568,1,1,1
29289,28254,1380620,1,3,3
29290,28254,1380626,1,1,1
29291,28254,1380881,1,2,2
29292,28254,1381140,1,1,1
29293,28254,1381765,1,3,3
29294,29762,1381765,1,3,3
29295,29769,1381765,1,3,3
29296,29774,1381765,1,3,3
29297,28254,1382422,1,1,1
29298,28254,1382714,1,1,1
29299,28254,1383102,1,3,3
29300,28254,1383135,1,1,1
29301,28254,1383195,1,2,2
29302,28254,1383209,1,1,1
29303,28254,1383576,1,1,1
29304,28254,1383874,1,1,1
29305,28254,1383908,1,1,1
29306,28254,1383966,1,1,1
29307,28254,1383978,1,1,1
29308,28254,1384501,1,1,1
29309,28254,1384634,1,1,1
29310,28254,1384858,1,1,1
29311,28254,1384985,1,2,2
29312,28254,1385232,1,1,1
29313,28254,1385268,1,1,1
29314,28254,1385827,1,1,1
29315,28254,1386568,1,4,4
29316,28254,1386879,1,1,1
29317,28254,1387174,1,1,1
29318,28254,1387176,1,4,4
29319,28254,1387247,1,4,4
29320,28254,1388272,1,1,1
29321,28254,1388320,1,1,1
29322,28254,1388676,1,1,1
29323,28254,1388820,1,2,2
29324,28254,1388907,1,1,1
29325,28254,1389129,1,8,8
29326,28254,1389164,1,1,1
29327,28254,1389331,1,1,1
29328,28254,1389596,1,1,1
29329,28254,1389669,1,1,1
29330,28254,1389874,1,2,2
29331,28254,1390020,1,1,1
29332,28254,1390089,1,1,1
29333,28254,1390191,1,1,1
29334,28254,1390383,1,1,1
29335,28254,1390407,1,1,1
29336,28254,1390441,1,1,1
29337,28254,1390519,1,1,1
29338,28254,1390931,1,1,1
29339,28254,1391010,1,1,1
29340,28254,1391105,1,1,1
29341,28254,1391136,1,1,1
29342,28254,1391855,1,1,1
29343,28254,1391951,1,2,2
29344,28254,1392613,1,2,2
29345,28254,1392671,1,1,1
29346,28254,1392742,1,2,2
29347,28254,1392955,1,1,1
29348,29762,1392955,1,1,1
29349,29769,1392955,1,1,1
29350,29774,1392955,1,1,1
29351,29779,1392955,1,1,1
29352,29781,1392955,1,1,1
29353,28254,1393009,1,2,2
29354,28254,1393495,1,1,1
29355,28254,1394090,1,1,1
29356,28254,1394154,1,1,1
29357,28254,1394420,1,1,1
29358,28254,1394608,1,1,1
29359,28254,1394644,1,1,1
29360,28254,1394693,1,1,1
29361,28254,1395247,1,1,1
29362,28254,1395684,1,4,4
29363,28254,1396195,1,1,1
29364,28254,1396608,1,1,1
29365,28254,1396787,1,1,1
29366,28254,1397239,1,1,1
29367,28254,1397343,1,1,1
29368,28254,1397414,1,2,2
29369,28254,1397924,1,1,1
29370,28254,1397932,1,1,1
29371,28254,1398206,1,8,8
29372,28254,1398719,1,2,2
29373,28254,1398786,1,3,3
29374,28254,1398930,1,1,1
29375,28254,1399165,1,6,6
29376,28254,1399379,1,3,3
29377,28254,1400165,1,1,1
29378,28254,1400563,1,1,1
29379,28254,1401224,1,1,1
29380,28254,1401465,1,1,1
29381,28254,1402000,1,1,1
29382,28254,1402837,1,2,2
29383,28254,1402913,1,1,1
29384,28254,1403690,1,1,1
29385,28254,1403751,1,1,1
29386,28254,1403943,1,2,2
29387,28254,1404194,1,2,2
29388,28254,1404198,1,1,1
29389,28254,1404588,1,2,2
29390,28254,1404962,1,1,1
29391,28254,1405308,1,2,2
29392,28254,1405384,1,2,2
29393,28254,1405727,1,1,1
29394,28254,1405739,1,1,1
29395,28254,1406168,1,16,16
29396,28254,1406223,1,1,1
29397,28254,1406774,1,1,1
29398,28254,1407038,1,1,1
29399,28254,1407196,1,7,7
29400,28254,1407855,1,2,2
29401,28254,1407912,1,1,1
29402,28254,1408237,1,2,2
29403,28254,1408383,1,2,2
29404,28254,1408515,1,1,1
29405,28254,1409522,1,1,1
29406,28254,1409810,1,1,1
29407,28254,1410138,1,1,1
29408,28254,1410557,1,1,1
29409,28254,1411203,1,1,1
29410,28254,1411357,1,2,2
29411,28254,1411425,1,1,1
29412,28254,1411685,1,1,1
29413,28254,1411895,1,2,2
29414,28254,1412517,1,3,3
29415,28254,1412636,1,1,1
29416,28254,1413235,1,5,5
29417,28254,1413496,1,1,1
29418,28254,1413689,1,1,1
29419,28254,1415192,1,2,2
29420,28254,1415908,1,1,1
29421,28254,1416019,1,2,2
29422,28254,1416230,1,1,1
29423,28254,1417263,1,1,1
29424,28254,1417321,1,2,2
29425,28254,1417886,1,3,3
29426,28254,1418254,1,1,1
29427,28254,1418351,1,1,1
29428,28254,1418896,1,1,1
29429,28254,1419361,1,1,1
29430,28254,1419446,1,1,1
29431,28254,1419929,1,1,1
29432,28254,1419974,1,1,1
29433,28254,1420151,1,1,1
29434,28254,1420286,1,4,4
29435,28254,1421448,1,1,1
29436,28254,1422216,1,2,2
29437,28254,1422697,1,1,1
29438,28254,1422759,1,1,1
29439,28254,1422800,1,1,1
29440,28254,1423079,1,1,1
29441,28254,1423335,1,1,1
29442,28254,1423922,1,1,1
29443,28254,1424196,1,1,1
29444,28254,1424316,1,1,1
29445,28254,1425194,1,1,1
29446,28254,1425766,1,1,1
29447,28254,1427388,1,1,1
29448,28254,1427594,1,3,3
29449,28254,1427642,1,1,1
29450,28254,1427850,1,1,1
29451,28254,1428973,1,1,1
29452,28254,1429104,1,1,1
29453,28254,1429128,1,1,1
29454,28254,1429151,1,1,1
29455,28254,1429509,1,1,1
29456,28254,1429774,1,1,1
29457,28254,1430292,1,1,1
29458,28254,1430630,1,1,1
29459,28254,1431129,1,1,1
29460,28254,1431183,1,1,1
29461,28254,1431475,1,1,1
29462,28254,1431797,1,1,1
29463,28254,1432054,1,1,1
29464,28254,1432273,1,1,1
29465,28254,1432438,1,1,1
29466,28254,1432893,1,1,1
29467,28254,1433330,1,1,1
29468,28254,1433452,1,1,1
29469,28254,1433945,1,2,2
29470,28254,1433964,1,1,1
29471,28254,1435964,1,1,1
29472,28254,1436385,1,1,1
29473,28254,1436388,1,1,1
29474,28254,1446442,1,1,1
29475,28254,1452804,1,1,1
29476,28254,1478125,1,1,1
29477,28254,1498182,1,1,1
29478,28254,1502267,1,1,1
29479,28254,1518224,1,1,1
29480,28254,1525257,1,1,1
29481,28254,1546871,1,1,1
29482,29762,1546871,1,1,1
29483,28254,1548502,1,1,1
29484,28254,1551280,1,1,1
29485,28254,1556305,1,1,1
29486,28254,1564278,1,1,1
29487,28254,1592643,1,1,1
29488,28254,1593416,1,1,1
29489,28254,1598337,1,1,1
29490,28254,1601751,1,1,1
29491,28254,1611974,1,1,1
29492,28254,1616253,1,1,1
29493,28254,1616548,1,1,1
29494,28254,1624518,1,1,1
29495,28254,1625505,1,1,1
29496,28254,1630552,1,1,1
29497,28254,1632077,1,1,1
29498,28254,1641915,1,1,1
29499,28254,1643397,1,1,1
29500,28254,1647510,1,1,1
29501,28254,1654298,1,1,1
29502,28254,1658821,1,1,1
29503,28254,1660336,1,1,1
29504,28254,1665320,1,1,1
29505,28254,1673546,1,1,1
29506,28254,1675057,1,1,1
29507,28254,1679948,1,1,1
29508,28254,1687255,1,1,1
29509,28254,1688581,1,1,1
29510,28254,1718447,1,1,1
29511,28254,1766316,1,1,1
29512,28254,1819020,1,1,1
29513,28254,1839269,1,1,1
29514,28254,1916770,1,1,1
29515,28254,1977024,1,1,1
29516,28254,2061177,1,1,1
29517,28254,2230432,1,1,1
29518,28254,2269186,1,1,1
29519,28254,2277235,1,1,1
29520,28254,2284189,1,1,1
29521,28254,2285829,1,1,1
29522,28254,2287885,1,1,1
29523,28254,2290041,1,1,1
29524,28254,2299902,1,1,1
29525,28254,2302589,1,1,1
29526,28254,2303925,1,1,1
29527,28254,2308579,1,1,1
29528,28254,2314185,1,1,1
29529,28254,2314232,1,1,1
29530,28254,2316012,1,1,1
29531,28254,2318243,1,1,1
29532,28254,2318417,1,1,1
29533,28254,2321332,1,1,1
29534,28254,2325190,1,1,1
29535,28254,2325410,1,1,1
29536,28254,2326187,1,1,1
29537,28254,2331499,1,1,1
29538,28254,2331660,1,1,1
29539,28254,2332874,1,1,1
29540,28254,2333091,1,1,1
29541,28254,2335543,1,1,1
29542,28254,2335668,1,1,1
29543,28254,2335919,1,1,1
29544,28254,2336139,1,1,1
29545,28254,2337959,1,1,1
29546,28254,2339968,1,1,1
29547,28254,2340499,1,1,1
29548,28254,2340866,1,1,1
29549,28254,2342303,1,1,1
29550,28254,2342689,1,1,1
29551,28254,2343393,1,1,1
29552,28254,2343412,1,1,1
29553,28254,2343784,1,1,1
29554,28254,2344719,1,1,1
29555,28254,2345884,1,1,1
29556,28254,2346643,1,1,1
29557,28254,2348480,1,1,1
29558,28254,2348981,1,1,1
29559,28254,2350350,1,1,1
29560,28254,2351459,1,1,1
29561,28254,2351961,1,1,1
29562,28254,2353871,1,1,1
29563,28254,2353887,1,1,1
29564,28254,2355236,1,1,1
29565,28254,2355346,1,1,1
29566,28254,2359411,1,1,1
29567,28254,2359797,1,1,1
29568,28254,2362997,1,1,1
29569,28254,2366782,1,1,1
29570,28254,2367102,1,1,1
29571,28254,2368826,1,1,1
29572,28254,2369306,1,1,1
29573,28254,2378638,1,1,1
29574,28254,2381306,1,1,1
29575,28254,2385555,1,1,1
29576,28254,2387975,1,1,1
29577,28254,2388072,1,1,1
29578,28254,2388705,1,1,1
29579,28254,2391590,1,1,1
29580,28254,2394268,1,1,1
29581,28254,2395442,1,1,1
29582,28254,2395557,1,1,1
29583,28254,2406495,1,1,1
29584,28254,2406757,1,1,1
29585,28254,2414782,1,1,1
29586,28254,2416798,1,1,1
29587,28254,2417429,1,1,1
29588,28254,2419532,1,1,1
29589,28254,2420970,1,1,1
29590,28254,2421466,1,1,1
29591,28254,2421573,1,1,1
29592,28254,2422335,1,1,1
29593,28254,2422756,1,1,1
29594,28254,2424294,1,1,1
29595,28254,2427088,1,1,1
29596,28254,2429131,1,1,1
29597,28254,2431522,1,1,1
29598,28254,2432720,1,1,1
29599,28254,2434093,1,1,1
29600,28254,2434467,1,1,1
29601,28254,2437635,1,1,1
29602,28254,2453813,1,1,1
29603,28254,2454316,1,1,1
29604,28254,2455487,1,1,1
29605,28254,2455552,1,1,1
29606,28254,2456017,1,1,1
29607,28254,2456764,1,1,1
29608,28254,2457615,1,1,1
29609,28254,2459576,1,1,1
29610,28254,2459594,1,1,1
29611,28254,2461018,1,1,1
29612,28254,2461137,1,1,1
29613,28254,2464573,1,1,1
29614,28254,2466692,1,1,1
29615,28254,2467284,1,1,1
29616,28254,2470449,1,1,1
29617,28254,2472188,1,1,1
29618,28254,2476600,1,1,1
29619,28254,2481172,1,1,1
29620,28254,2482949,1,1,1
29621,28254,2486503,1,1,1
29622,28254,2488131,1,1,1
29623,28254,2489023,1,1,1
29624,28254,2490392,1,1,1
29625,28254,2490565,1,1,1
29626,28254,2491874,1,1,1
29627,28254,2495976,1,1,1
29628,28254,2498765,1,1,1
29629,28254,2498770,1,1,1
29630,28254,2502073,1,1,1
29631,28254,2505396,1,1,1
29632,28254,2509713,1,1,1
29633,28254,2510720,1,1,1
29634,28254,2511799,1,1,1
29635,28254,2512502,1,1,1
29636,28254,2513790,1,1,1
29637,28254,2514749,1,1,1
29638,28254,2520502,1,1,1
29639,28254,2523235,1,1,1
29640,28254,2524772,1,1,1
29641,28254,2525100,1,1,1
29642,28254,2525368,1,1,1
29643,28254,2525687,1,1,1
29644,28254,2527768,1,1,1
29645,28254,2530407,1,1,1
29646,28254,2530447,1,1,1
29647,28254,2533063,1,1,1
29648,28254,2536794,1,1,1
29649,28254,2540620,1,1,1
29650,28254,2541187,1,1,1
29651,28254,2545927,1,1,1
29652,28254,2548425,1,1,1
29653,28254,2548914,1,1,1
29654,28254,2549152,1,1,1
29655,28254,2550212,1,1,1
29656,28254,2560101,1,1,1
29657,28254,2560246,1,1,1
29658,28254,2562534,1,1,1
29659,28254,2563407,1,1,1
29660,28254,2567514,1,1,1
29661,28254,2567581,1,1,1
29662,29541,2567581,1,1,1
29663,29543,2567581,1,1,1
29664,29555,2567581,1,1,1
29665,29614,2567581,1,1,1
29666,29700,2567581,1,1,1
29667,29762,2567581,1,1,1
29668,29769,2567581,1,1,1
29669,29774,2567581,1,1,1
29670,29779,2567581,1,1,1
29671,29781,2567581,1,1,1
29672,28254,2567833,1,1,1
29673,28254,2570681,1,1,1
29674,28254,2576890,1,1,1
29675,28254,2578387,1,1,1
29676,28254,2578608,1,1,1
29677,28254,2578902,1,1,1
29678,28254,2580618,1,1,1
29679,28254,2588374,1,1,1
29680,28254,2589036,1,1,1
29681,28254,2589362,1,1,1
29682,28254,2589539,1,1,1
29683,28254,2590036,1,1,1
29684,28254,2591141,1,1,1
29685,28254,2597176,1,1,1
29686,28254,2599368,1,1,1
29687,28254,2599385,1,1,1
29688,28254,2600931,1,1,1
29689,28254,2602773,1,1,1
29690,28254,2604231,1,1,1
29691,28254,2606414,1,1,1
29692,28254,2609080,1,1,1
29693,28254,2610623,1,1,1
29694,28254,2611159,1,1,1
29695,28254,2612846,1,1,1
29696,28254,2613240,1,1,1
29697,28254,2615305,1,1,1
29698,28254,2616376,1,1,1
29699,28254,2616512,1,1,1
29700,28254,2619807,1,1,1
29701,28254,2620451,1,1,1
29702,28254,2620687,1,1,1
29703,28254,2621233,1,1,1
29704,28254,2622488,1,1,1
29705,28254,2622601,1,1,1
29706,28254,2623498,1,1,1
29707,28254,2625492,1,1,1
29708,28254,2625781,1,1,1
29709,28254,2627312,1,1,1
29710,28254,2628055,1,1,1
29711,28254,2629547,1,1,1
29712,28254,2629710,1,1,1
29713,28254,2631127,1,1,1
29714,28254,2631503,1,1,1
29715,28254,2634211,1,1,1
29716,28254,2634549,1,1,1
29717,28254,2636371,1,1,1
29718,28254,2636536,1,1,1
29719,28254,2637890,1,1,1
29720,28254,2637928,1,1,1
29721,28254,2637952,1,1,1
29722,28254,2638970,1,1,1
29723,28254,2640877,1,1,1
29724,28254,2641558,1,1,1
29725,28254,2642779,1,1,1
29726,28254,2643251,1,1,1
29727,28254,2644274,1,1,1
29728,28254,2644524,1,1,1
29729,28254,2645606,1,1,1
29730,28254,2645617,1,1,1
29731,28254,2645654,1,1,1
29732,28254,2646880,1,1,1
29733,28254,2648129,1,1,1
29734,28254,2648192,1,1,1
29735,28254,2649093,1,1,1
29736,28254,2650418,1,1,1
29737,28254,2650980,1,1,1
29738,28254,2651369,1,1,1
29739,28254,2651503,1,1,1
29740,28254,2651746,1,1,1
29741,28254,2652173,1,1,1
29742,28254,2652752,1,1,1
29743,28254,2653073,1,1,1
29744,28254,2654774,1,1,1
29745,28254,2655133,1,1,1
29746,28254,2656210,1,1,1
29747,28254,2656440,1,1,1
29748,28254,2658114,1,1,1
29749,28254,2658831,1,1,1
29750,28254,2659135,1,1,1
29751,28254,2659563,1,1,1
29752,28254,2659792,1,1,1
29753,28254,2660150,1,1,1
29754,28254,2660228,1,1,1
29755,28254,2660257,1,1,1
29756,28254,2661284,1,1,1
29757,28254,2661658,1,1,1
29758,28254,2662526,1,1,1
29759,28254,2663612,1,1,1
29760,28254,2664556,1,1,1
29761,28254,2666604,1,1,1
29762,28254,2666790,1,1,1
29763,28254,2668011,1,1,1
29764,28254,2668844,1,1,1
29765,28254,2669706,1,1,1
29766,28254,2671213,1,1,1
29767,28254,2671307,1,1,1
29768,28254,2671529,1,1,1
29769,28254,2673041,1,1,1
29770,28254,2673633,1,1,1
29771,28254,2673770,1,1,1
29772,28254,2674009,1,1,1
29773,28254,2675127,1,1,1
29774,28254,2677470,1,1,1
29775,28254,2677906,1,1,1
29776,28254,2678178,1,1,1
29777,28254,2678263,1,1,1
29778,28254,2678948,1,1,1
29779,28254,2678953,1,1,1
29780,28254,2681171,1,1,1
29781,28254,2683699,1,1,1
29782,28254,2685355,1,1,1
29783,28254,2685474,1,1,1
29784,28254,2686162,1,1,1
29785,28254,2687483,1,1,1
29786,28254,2687690,1,1,1
29787,28254,2687742,1,1,1
29788,28254,2688518,1,1,1
29789,28254,2689075,1,2,2
29790,28254,2689207,1,2,2
29791,28254,2689336,1,29,29
29792,28254,2689454,1,2,2
29793,28254,2690299,1,8,8
29794,28254,2690924,1,4,4
29795,28254,2691454,1,2,2
29796,28254,2691502,1,6,6
29797,28254,2691933,1,26,26
29798,28254,2691978,1,11,11
29799,28254,2692366,1,339,339
29800,28254,2692465,1,44,44
29801,28254,2692505,1,2,2
29802,28254,2692590,1,6,6
29803,28254,2692650,1,3,3
29804,28254,2692998,1,10,10
29805,28254,2693033,1,2,2
29806,28254,2693036,1,3,3
29807,28254,2693200,1,16,16
29808,28254,2693252,1,9,9
29809,28254,2693301,1,3,3
29810,28254,2693559,1,14,14
29811,28254,2693574,1,21,21
29812,28254,2693941,1,7,7
29813,28254,2693946,1,2,2
29814,28254,2693962,1,12,12
29815,28254,2694144,1,2,2
29816,28254,2694853,1,7,7
29817,28254,2694875,1,6,6
29818,28254,2695059,1,4,4
29819,28254,2695449,1,11,11
29820,28254,2695511,1,12,12
29821,28254,2695750,1,9,9
29822,28254,2695901,1,4,4
29823,28254,2695909,1,2,2
29824,28254,2696013,1,3,3
29825,28254,2696474,1,3,3
29826,28254,2696647,1,25,25
29827,28254,2696753,1,143,143
29828,28254,2696799,1,10,10
29829,28254,2696858,1,9,9
29830,28254,2696948,1,20,20
29831,28254,2697214,1,7,7
29832,28254,2697680,1,3,3
29833,28254,2697845,1,2,2
29834,28254,2697978,1,16,16
29835,28254,2698943,1,636,636
29836,28254,2699069,1,24,24
29837,28254,2699523,1,2,2
29838,28254,2699644,1,3,3
29839,28254,2700495,1,3,3
29840,28254,2700545,1,2,2
29841,28254,2700595,1,2,2
29842,28254,2700820,1,20,20
29843,28254,2700840,1,8,8
29844,28254,2700985,1,2,2
29845,28254,2701342,1,2,2
29846,28254,2701365,1,9,9
29847,28254,2701427,1,7,7
29848,28254,2701432,1,31,31
29849,28254,2701517,1,6,6
29850,28254,2701546,1,2,2
29851,28254,2702093,1,18,18
29852,28254,2702275,1,2,2
29853,28254,2702999,1,6,6
29854,28254,2703031,1,2,2
29855,28254,2703057,1,4,4
29856,28254,2703537,1,2,2
29857,28254,2703544,1,3,3
29858,28254,2703592,1,76,76
29859,28254,2703653,1,15,15
29860,28254,2704110,1,6,6
29861,28254,2704115,1,2,2
29862,28254,2704713,1,2,2
29863,28254,2704786,1,15,15
29864,28254,2705004,1,4,4
29865,28254,2705121,1,6,6
29866,28254,2705151,1,3,3
29867,28254,2705302,1,7,7
29868,28254,2705490,1,3,3
29869,28254,2705536,1,4,4
29870,28254,2705558,1,2,2
29871,28254,2705754,1,2,2
29872,28254,2705908,1,140,140
29873,28254,2705946,1,3,3
29874,28254,2705980,1,6,6
29875,28254,2706014,1,2,2
29876,28254,2706109,1,3,3
29877,28254,2706240,1,16,16
29878,28254,2706252,1,2,2
29879,28254,2706305,1,4,4
29880,28254,2706338,1,2,2
29881,28254,2706354,1,6,6
29882,28254,2706445,1,7,7
29883,28254,2706448,1,14,14
29884,28254,2706514,1,10,10
29885,28254,2706739,1,2,2
29886,28254,2706748,1,7,7
29887,28254,2706750,1,21,21
29888,28254,2706782,1,5,5
29889,28254,2706812,1,5,5
29890,28254,2706858,1,5,5
29891,28254,2706897,1,5,5
29892,28254,2707120,1,2,2
29893,28254,2707153,1,10,10
29894,28254,2707170,1,19,19
29895,28254,2707173,1,8,8
29896,28254,2707305,1,2,2
